"","rowname","phi1","phi2","ve","sigma2","rho","phi3","phi4","phi5","model","tslength","approach","maxE","iter"
"185","5yrs20ages",1.01555286380358,0.209306227396465,0.0340810517069368,1.30929978937136,0.980556098424376,NA,NA,NA,"prey205",5,"hier",2,24
"186","10yrs10ages",0.365800992838137,0.315630641955692,0.01,1.18314112474948,0.993833497497329,0.265909120592648,NA,NA,"prey1010",10,"hier",3,24
"187","20yrs5ages",0.390259450498643,0.784004568093535,0.01,1.73677937259569,0.999512950046145,0,0.133804053874166,NA,"prey520",20,"hier",4,24
"188","25yrs4ages",0.224115144540191,0.40908123750269,0.01,2.57304186443871,0.999486356811396,6.24807994320855e-26,0.139060009219536,2.90482346537441e-139,"prey425",25,"hier",5,24
"189","5yrs20ages",5.84212556004675e-82,0.252933633878676,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,24
"190","10yrs10ages",0.083874611941643,3.5912101512173e-73,NA,NA,NA,0.0771856881364638,NA,NA,"prey1010",10,"TAindex",3,24
"191","20yrs5ages",0.228630178359134,0.250437309998646,NA,NA,NA,2.14085324631765e-264,0,NA,"prey520",20,"TAindex",4,24
"192","25yrs4ages",0.195048691863071,0.533473758767987,NA,NA,NA,0,0,0,"prey425",25,"TAindex",5,24
"193","5yrs20ages",0.240432927874949,0.126419315540567,0.0233093360869101,2.24598114203147,0.966515443004427,NA,NA,NA,"prey205",5,"hier",2,25
"194","10yrs10ages",0.555137951624701,0.175928357309971,0.01,2.59724766277886,0.997630653405497,2.20723153721052e-290,NA,NA,"prey1010",10,"hier",3,25
"195","20yrs5ages",0.451012441430938,0.0502192809183318,0.01,3.17330101510211,0.998367181846663,1.52605246152515e-113,0.0134535972809818,NA,"prey520",20,"hier",4,25
"196","25yrs4ages",0.0568373550479283,0.00926831510829062,0.01,1.74875492543101,0.994402746751854,0.0164279161734069,0,0.471181491057275,"prey425",25,"hier",5,25
"197","5yrs20ages",0.0962193933111066,9.01926115728654e-130,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,25
"198","10yrs10ages",0.148447255879156,0.0875321372726407,NA,NA,NA,1.33692698504729e-30,NA,NA,"prey1010",10,"TAindex",3,25
"199","20yrs5ages",0.677229149449163,0.0626103723915233,NA,NA,NA,0.0381136048311635,0,NA,"prey520",20,"TAindex",4,25
"200","25yrs4ages",0.477079358936852,0.0345242368244741,NA,NA,NA,0.0427557669042003,1.2517945920542e-23,0,"prey425",25,"TAindex",5,25
"201","5yrs20ages",0.701720492834487,0.29141201458985,0.0649649670032318,1.1063398222166,0.991573654118958,NA,NA,NA,"prey205",5,"hier",2,26
"202","10yrs10ages",0.294370699640519,0.315841342344431,0.0130851932172879,1.44104240147631,0.987821699362554,0.151736795794205,NA,NA,"prey1010",10,"hier",3,26
"203","20yrs5ages",0.157338191897128,0.407386694086014,0.01,3.45517317441106,0.99981684267368,0.0523541729008454,4.64329622959346e-260,NA,"prey520",20,"hier",4,26
"204","25yrs4ages",0.802610953979302,0.495861850730218,0.01,2.17482519129186,0.999160805252953,0,0.00664513959539472,0,"prey425",25,"hier",5,26
"205","5yrs20ages",0.0487202163752726,8.95575689687982e-282,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,26
"206","10yrs10ages",0.153053360489796,0,NA,NA,NA,0.0647738358642671,NA,NA,"prey1010",10,"TAindex",3,26
"207","20yrs5ages",0.179434880423744,0.305238454612755,NA,NA,NA,2.53756373882487e-264,2.53756373882487e-264,NA,"prey520",20,"TAindex",4,26
"208","25yrs4ages",0.630440455629186,0.226548553400604,NA,NA,NA,0,0,1.31565207458274e-242,"prey425",25,"TAindex",5,26
"209","5yrs20ages",0.857640597389553,0.255951677029923,0.0231030702720475,1.40277283735084,0.980071675145855,NA,NA,NA,"prey205",5,"hier",2,27
"210","10yrs10ages",0.762922479157105,0.245434648532014,0.01,2.22370624582822,0.997064552255141,0,NA,NA,"prey1010",10,"hier",3,27
"211","20yrs5ages",0.0700436822110952,0.172662919851354,0.01,2.48138723141263,0.995531021675224,7.5076778418301e-07,0.172255484211647,NA,"prey520",20,"hier",4,27
"212","25yrs4ages",0.3131082553873,0.278918388388416,0.01,1.97843019557479,0.999398670085716,0,0.20986405855857,0,"prey425",25,"hier",5,27
"213","5yrs20ages",0.0590340538611819,0.0763614186943199,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,27
"214","10yrs10ages",0.144342575206105,4.27596794728688e-43,NA,NA,NA,0.19803001470723,NA,NA,"prey1010",10,"TAindex",3,27
"215","20yrs5ages",0.577988904126954,0.197229851096855,NA,NA,NA,0,0,NA,"prey520",20,"TAindex",4,27
"216","25yrs4ages",1.49048658204087,0.174041222514208,NA,NA,NA,5.93817695474178e-208,2.39815193090222e-208,0,"prey425",25,"TAindex",5,27
"217","5yrs20ages",0.328867148091929,0.183910590110055,0.0537979180058989,1.72435792383586,0.9842400114145,NA,NA,NA,"prey205",5,"hier",2,28
"218","10yrs10ages",0.309453228540848,1.22658363268748,0.01,2.09065555692774,0.998947803882955,0.19472443357964,NA,NA,"prey1010",10,"hier",3,28
"219","20yrs5ages",0.519551419767199,0.292311797744313,0.0113373295497062,2.28895655493812,0.997995010155106,6.54632477573361e-39,0.0730848033690062,NA,"prey520",20,"hier",4,28
"220","25yrs4ages",1.71389097358186,0.642079969002138,0.01,1.53572960342173,0.999456488537493,3.40067668196352e-135,0,0,"prey425",25,"hier",5,28
"221","5yrs20ages",0.14233622636179,0.0370760851149523,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,28
"222","10yrs10ages",0.0680870631397558,0,NA,NA,NA,0.109034255129604,NA,NA,"prey1010",10,"TAindex",3,28
"223","20yrs5ages",0.262408669143122,0.295988797608322,NA,NA,NA,0,0,NA,"prey520",20,"TAindex",4,28
"224","25yrs4ages",1.06052195462283,0.527327250657445,NA,NA,NA,4.30789704972791e-307,0,0,"prey425",25,"TAindex",5,28
"225","5yrs20ages",0.914127720030346,0.645548438083307,0.0286141732910277,1.36563310221144,0.990774302834746,NA,NA,NA,"prey205",5,"hier",2,29
"226","10yrs10ages",0.155460357600875,0.021036260850233,0.01,2.8264290461746,0.994600234966118,0.0484084675623468,NA,NA,"prey1010",10,"hier",3,29
"227","20yrs5ages",0.0870245615081883,0.0266777766307294,0.01,2.54149817542485,0.99871533703969,0,0.12307420605853,NA,"prey520",20,"hier",4,29
"228","25yrs4ages",0.0847420004845696,0.0546843592915908,0.01,1.94792165402895,0.998155839141009,0.00939981593231196,0,0.106357362728362,"prey425",25,"hier",5,29
"229","5yrs20ages",0.1041079945519,0.0280624378887103,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,29
"230","10yrs10ages",0.124223359233911,2.62866082694312e-06,NA,NA,NA,0.187376041758007,NA,NA,"prey1010",10,"TAindex",3,29
"231","20yrs5ages",0.316917652854317,0.0849855755664827,NA,NA,NA,0.000711816364660394,0,NA,"prey520",20,"TAindex",4,29
"232","25yrs4ages",0.319667529492956,0.0548529943839538,NA,NA,NA,0.00922490184759822,0,0,"prey425",25,"TAindex",5,29
"233","5yrs20ages",1.35082317365672,0.213871073740534,0.0336589114202553,1.3602966002998,0.990369269076204,NA,NA,NA,"prey205",5,"hier",2,30
"234","10yrs10ages",0.063971194148127,0.0629216252954063,0.01,3.42716355088847,0.997953750432363,0.283784086380012,NA,NA,"prey1010",10,"hier",3,30
"235","20yrs5ages",0.0498952746773518,0.0496397071477055,0.01,2.44811301771653,0.997185510183486,3.17144918159874e-15,0.0795341203396511,NA,"prey520",20,"hier",4,30
"236","25yrs4ages",0.0447217729110197,0.0148169363098928,0.01,1.89427927622713,0.995317795496351,0.0301207521524256,8.95575689687982e-282,0.0592837534100511,"prey425",25,"hier",5,30
"237","5yrs20ages",3.09144110160086e-24,4.39799765138176e-24,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,30
"238","10yrs10ages",0.118079221240886,6.32229006582397e-121,NA,NA,NA,0.127196617413856,NA,NA,"prey1010",10,"TAindex",3,30
"239","20yrs5ages",0.157895306598615,0.0708981537729894,NA,NA,NA,0.0117415768430301,6.05143924918802e-36,NA,"prey520",20,"TAindex",4,30
"240","25yrs4ages",0.189505293440658,0.0552988913319304,NA,NA,NA,0.00370485328205241,0.00090320138289878,8.95575689687982e-282,"prey425",25,"TAindex",5,30
"241","5yrs20ages",0.366318553715285,0.251610118306419,0.0275716127848339,1.64513980622865,0.97762053372899,NA,NA,NA,"prey205",5,"hier",2,31
"242","10yrs10ages",0.828790943276504,0.199706811061325,0.01,2.07857202260509,0.998091723790385,0,NA,NA,"prey1010",10,"hier",3,31
"243","20yrs5ages",0.165904538770288,0.1611830527196,0.01,1.36256024862283,0.998822312585105,0,0.386536344222785,NA,"prey520",20,"hier",4,31
"244","25yrs4ages",0.0547312472826725,0.0336078279875237,0.01,3.27615348842584,0.997419841575973,0.761771292497915,0.00162810128371614,1.09557522053653e-76,"prey425",25,"hier",5,31
"245","5yrs20ages",1.77637872169241e-49,7.97702561753817e-10,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,31
"246","10yrs10ages",0.177787475585518,0.110202651696936,NA,NA,NA,0.0586803530779126,NA,NA,"prey1010",10,"TAindex",3,31
"247","20yrs5ages",0.682180286428463,0.196681400908048,NA,NA,NA,8.86791227702778e-271,1.38173173786766e-268,NA,"prey520",20,"TAindex",4,31
"248","25yrs4ages",0.363177456480455,0.226277241645078,NA,NA,NA,4.12917037334823e-286,0.0034274843356949,4.89432567545723e-286,"prey425",25,"TAindex",5,31
"249","5yrs20ages",0.769604840020743,0.434290392295842,0.0359195903505946,1.33294377588861,0.974281597586368,NA,NA,NA,"prey205",5,"hier",2,32
"250","10yrs10ages",0.294127154324225,0.0397628101957979,0.01,2.93218605874282,0.995815405015215,0.0326514913975735,NA,NA,"prey1010",10,"hier",3,32
"251","20yrs5ages",0.27982979936948,0.411032889455058,0.01,1.74975844893455,0.998822246502835,0,0.116554986574107,NA,"prey520",20,"hier",4,32
"252","25yrs4ages",0.192980825082711,0.217495514173056,0.01,2.4520161169023,0.999679846682691,1.24268921158682e-203,0,0.406131256150255,"prey425",25,"hier",5,32
"253","5yrs20ages",0.0584256039289762,2.44068028577548e-31,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,32
"254","10yrs10ages",0.13236847331219,1.14285953427152e-303,NA,NA,NA,0.0935474010977212,NA,NA,"prey1010",10,"TAindex",3,32
"255","20yrs5ages",1.33703467121438,0.0875272364172183,NA,NA,NA,5.97206972314782e-71,3.11180972719858e-264,NA,"prey520",20,"TAindex",4,32
"256","25yrs4ages",1.11488297690094,0.197831862299001,NA,NA,NA,2.7487519942584e-85,0,1.02844856144034e-285,"prey425",25,"TAindex",5,32
"257","5yrs20ages",1.15910607392737,0.192901130191972,0.0256854125965673,1.55770801692515,0.98912441682269,NA,NA,NA,"prey205",5,"hier",2,33
"258","10yrs10ages",0.256032702245663,0.0758310779917109,0.01,2.24400923471284,0.995894623731413,0.0668004099145758,NA,NA,"prey1010",10,"hier",3,33
"259","20yrs5ages",0.115224252152611,0.0405597029196252,0.01,1.84562746051529,0.995280183589024,0,0.109061409618057,NA,"prey520",20,"hier",4,33
"260","25yrs4ages",0.0936018634221598,0.0311070723279885,0.01,2.15434879489774,0.998186342873644,0.0116456031127894,1.25979680706037e-99,0.0713166513229938,"prey425",25,"hier",5,33
"261","5yrs20ages",0.00912750246863788,0.224040109726231,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,33
"262","10yrs10ages",0.0804035780417612,2.24286822809399e-138,NA,NA,NA,0.0830806269854076,NA,NA,"prey1010",10,"TAindex",3,33
"263","20yrs5ages",0.245531222082559,0.0683409918998238,NA,NA,NA,0.00403819261236832,1.83008347793943e-44,NA,"prey520",20,"TAindex",4,33
"264","25yrs4ages",0.314977544433422,0.0522875988555063,NA,NA,NA,0.0119566085598975,0,0,"prey425",25,"TAindex",5,33
"265","5yrs20ages",1.03205745767707,0.191582713246869,0.0797360123310412,1.34664108181411,0.99424719825323,NA,NA,NA,"prey205",5,"hier",2,34
"266","10yrs10ages",0.269974761120377,0.1534199575378,0.01,1.3845483908486,0.991821542559289,0.91932733050622,NA,NA,"prey1010",10,"hier",3,34
"267","20yrs5ages",0.0522551283121502,0.0493156077883498,0.0389556369655928,2.92152056110448,0.991517492222197,0.185128802368041,0,NA,"prey520",20,"hier",4,34
"268","25yrs4ages",0.0677377261610808,0.158345072933138,0.0230351962043154,3.42537287596408,0.998031275647037,0.115564855312884,0.000631370005725631,1.72734147532588e-303,"prey425",25,"hier",5,34
"269","5yrs20ages",0,2.61890623280335e-26,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,34
"270","10yrs10ages",0.0783934886779359,0,NA,NA,NA,0.104465097440758,NA,NA,"prey1010",10,"TAindex",3,34
"271","20yrs5ages",0.0884468821217802,0.102990800682161,NA,NA,NA,8.93079364115962e-119,0,NA,"prey520",20,"TAindex",4,34
"272","25yrs4ages",0.214223671907824,0.338362671159902,NA,NA,NA,2.49036284372721e-105,0,0,"prey425",25,"TAindex",5,34
"273","5yrs20ages",1.03534160453009,0.265644177686286,0.0326163687865071,1.55764124712689,0.98825299834028,NA,NA,NA,"prey205",5,"hier",2,35
"274","10yrs10ages",0.495854419833325,0.167758728996057,0.01,2.76580377190825,0.997720182870747,5.14790499541814e-66,NA,NA,"prey1010",10,"hier",3,35
"275","20yrs5ages",0.386021168270239,0.028199053884692,0.01,3.13308529895918,0.998018766082781,0.000154757517401866,0.0242528557017454,NA,"prey520",20,"hier",4,35
"276","25yrs4ages",0.0605682258882851,0.0102835682535672,0.01,1.76460031054035,0.994400191593856,0.0160543201626846,0,0.409708185569471,"prey425",25,"hier",5,35
"277","5yrs20ages",0.0982987989528121,0,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,35
"278","10yrs10ages",0.153924655203753,0.0893075452057017,NA,NA,NA,1.71039844560747e-292,NA,NA,"prey1010",10,"TAindex",3,35
"279","20yrs5ages",0.742225426397878,0.0309745459994797,NA,NA,NA,0.0529751668293906,0,NA,"prey520",20,"TAindex",4,35
"280","25yrs4ages",0.478853308163984,0.0211521971615647,NA,NA,NA,0.0448362004186414,0.000825003060813108,0,"prey425",25,"TAindex",5,35
"281","5yrs20ages",0.829764767133399,0.295693106573751,0.0259902809426116,1.34741554686049,0.980462563559197,NA,NA,NA,"prey205",5,"hier",2,36
"282","10yrs10ages",0.102059244654154,0.0048811979226807,0.0110473570732451,3.05865627392145,0.993630705940075,0.0723194723524032,NA,NA,"prey1010",10,"hier",3,36
"283","20yrs5ages",0.11387850194574,0.0107780897174674,0.01,2.7624579377381,0.997510803161175,0.00973183090032512,0.0397766376350838,NA,"prey520",20,"hier",4,36
"284","25yrs4ages",0.066124216426285,0.070508575792036,0.01,2.1712903981372,0.99868653534564,0.000567314086271594,2.17713918956146e-191,0.18346976877113,"prey425",25,"hier",5,36
"285","5yrs20ages",0.0565526650057339,0.0662846988232429,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,36
"286","10yrs10ages",0.10881606099369,3.21138948841689e-55,NA,NA,NA,0.181127114443662,NA,NA,"prey1010",10,"TAindex",3,36
"287","20yrs5ages",0.461906863904544,0.0705410730050341,NA,NA,NA,0.0188611037218146,4.64329622959346e-260,NA,"prey520",20,"TAindex",4,36
"288","25yrs4ages",0.41262204479821,0.0205127974916565,NA,NA,NA,0.0307254556809668,0.00365613393796344,0,"prey425",25,"TAindex",5,36
"289","5yrs20ages",0.894380996624396,0.261289762181259,0.0368761748540776,1.22198435526106,0.970444983040888,NA,NA,NA,"prey205",5,"hier",2,37
"290","10yrs10ages",0.816560795045124,0.28433336712457,0.0183712547562469,1.60679241347339,0.986776523158388,0.0735242139559735,NA,NA,"prey1010",10,"hier",3,37
"291","20yrs5ages",0.19246842071972,0.0127717876113541,0.01,2.04119030942931,0.996564382903113,0.442676207648103,1.76193742243409e-264,NA,"prey520",20,"hier",4,37
"292","25yrs4ages",0.07328567598427,0.124628007008852,0.01,3.51907165842121,0.99783858778814,0.408676200014031,0,8.06621067692176e-11,"prey425",25,"hier",5,37
"293","5yrs20ages",0.0682666290979319,0.073918366386423,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,37
"294","10yrs10ages",0.149638085413583,0.107558788080274,NA,NA,NA,0.0823904293800197,NA,NA,"prey1010",10,"TAindex",3,37
"295","20yrs5ages",0.298988914180486,0.0629718979669781,NA,NA,NA,0.00471353780022009,8.93079364115962e-119,NA,"prey520",20,"TAindex",4,37
"296","25yrs4ages",0.333781733555151,0.35576044460065,NA,NA,NA,1.47870020427936e-307,0,0,"prey425",25,"TAindex",5,37
"297","5yrs20ages",0.869743726898929,0.455722071824352,0.0252248225107639,1.34001824593976,0.977994747230681,NA,NA,NA,"prey205",5,"hier",2,38
"298","10yrs10ages",0.295546283435813,0.0430973336956637,0.01,2.68597412579581,0.993115707266617,0.101783089800203,NA,NA,"prey1010",10,"hier",3,38
"299","20yrs5ages",0.762147676696846,0.745738235463717,0.01,1.34320596414468,0.999560982708572,2.13608251533155e-113,0.156436112226416,NA,"prey520",20,"hier",4,38
"300","25yrs4ages",0.438768812822046,0.436364769906124,0.01,2.02845225423409,0.999670556826857,0,0,0.0451959351432136,"prey425",25,"hier",5,38
"301","5yrs20ages",0.0859071159267298,0.0275759798034019,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,38
"302","10yrs10ages",0.135048492068787,2.4829496018283e-23,NA,NA,NA,0.13265934805703,NA,NA,"prey1010",10,"TAindex",3,38
"303","20yrs5ages",0.738810036556928,0.172019605364897,NA,NA,NA,4.30789704972791e-307,9.43992990242403e-308,NA,"prey520",20,"TAindex",4,38
"304","25yrs4ages",0.339470933860766,0.795264015865127,NA,NA,NA,0,0,0,"prey425",25,"TAindex",5,38
"305","5yrs20ages",0.565856071128635,0.46609672442702,0.01,1.22034861165377,0.987329162031455,NA,NA,NA,"prey205",5,"hier",2,39
"306","10yrs10ages",0.0796647737154119,0.0339369585259505,0.01,3.633956349811,0.998773980111882,2.20324494322695e-16,NA,NA,"prey1010",10,"hier",3,39
"307","20yrs5ages",0.0167147493686447,9.80542730210157e-76,0.01,3.42674885876764,0.997883749841128,9.14007680497476e-17,0.00889887541639351,NA,"prey520",20,"hier",4,39
"308","25yrs4ages",0.00962049801391812,2.30363310093958e-63,0.01,3.34376677673131,0.995695289319203,2.30363310093958e-63,3.18896249165365e-14,0.0102373613383143,"prey425",25,"hier",5,39
"309","5yrs20ages",0.13333451792323,1.54565245657665e-24,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,39
"310","10yrs10ages",0.0725067207219436,8.95575689687982e-282,NA,NA,NA,0.0329156351651597,NA,NA,"prey1010",10,"TAindex",3,39
"311","20yrs5ages",0.0320774938586111,9.01926115728654e-130,NA,NA,NA,9.01926115728654e-130,0.0134579937638631,NA,"prey520",20,"TAindex",4,39
"312","25yrs4ages",0.0154379439327077,1.73958985858633e-151,NA,NA,NA,1.73958985858633e-151,1.73958985858633e-151,0.0159155423980851,"prey425",25,"TAindex",5,39
"313","5yrs20ages",0.224401486480479,0.513734023360292,0.01,1.85438897961605,0.970531449658121,NA,NA,NA,"prey205",5,"hier",2,40
"314","10yrs10ages",0.159861165509268,0.111199924660959,0.01,3.11207479047388,0.998215952457762,8.93079364115962e-119,NA,NA,"prey1010",10,"hier",3,40
"315","20yrs5ages",0.073858567242204,0.0285924729224332,0.01,2.47684141961948,0.999093875281129,1.72596793923445e-43,0.139243752349203,NA,"prey520",20,"hier",4,40
"316","25yrs4ages",0.093093633505554,0.0741643412534174,0.01,3.54303152599743,0.999388388972743,0.026001351719997,1.34091545912257e-20,0.00749210865595697,"prey425",25,"hier",5,40
"317","5yrs20ages",0.144400141917736,1.73958985858633e-151,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,40
"318","10yrs10ages",0.0920299260594385,2.76440622641616e-74,NA,NA,NA,0.0799533789703801,NA,NA,"prey1010",10,"TAindex",3,40
"319","20yrs5ages",0.0745342680359566,0,NA,NA,NA,0.0593960201463381,0.00666056540031395,NA,"prey520",20,"TAindex",4,40
"320","25yrs4ages",0.0601565537110096,4.22168152340265e-28,NA,NA,NA,0.0513884439608706,0,0.00738708820678562,"prey425",25,"TAindex",5,40
"321","5yrs20ages",0.111884675450113,0.158223153061726,0.01,2.57490371526707,0.980981926576438,NA,NA,NA,"prey205",5,"hier",2,41
"322","10yrs10ages",0.0130260448463156,9.80542730210157e-76,0.01,3.72110099872718,0.994736607288608,0.0119917249075483,NA,NA,"prey1010",10,"hier",3,41
"323","20yrs5ages",0.000510110445712834,1.24817241893004e-216,0.01,3.45381824856335,0.991709735690988,2.49542866843517e-49,0.0147390567360497,NA,"prey520",20,"hier",4,41
"324","25yrs4ages",0.000525734504747759,3.67893552658672e-24,0.01,3.0857658009017,0.996001495618295,2.14865658522503e-108,0.0180964667440548,2.42506371675065e-23,"prey425",25,"hier",5,41
"325","5yrs20ages",0.161195878965239,1.77499199836969e-48,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,41
"326","10yrs10ages",0.0318750158773313,1.83008347793943e-44,NA,NA,NA,0.0301175989358103,NA,NA,"prey1010",10,"TAindex",3,41
"327","20yrs5ages",0.000552369112473446,1.73958985858633e-151,NA,NA,NA,1.73958985858633e-151,0.0290409580137047,NA,"prey520",20,"TAindex",4,41
"328","25yrs4ages",1.89064393763201e-09,0,NA,NA,NA,0,0.0256747385419338,0.000267779235621059,"prey425",25,"TAindex",5,41
"329","5yrs20ages",0.808666444553746,0.402989248578949,0.0278629415260528,1.39865974480567,0.976009936552083,NA,NA,NA,"prey205",5,"hier",2,42
"330","10yrs10ages",0.171034855042642,0.0190149404078752,0.01,2.67041441885769,0.995371733042884,0.0563725669531451,NA,NA,"prey1010",10,"hier",3,42
"331","20yrs5ages",0.071294372633842,0.0158930239268314,0.01,2.61966175503894,0.996916744217304,4.71022102939469e-50,0.133490204196112,NA,"prey520",20,"hier",4,42
"332","25yrs4ages",0.0543921523647982,0.0517816677570232,0.01,1.63281033565788,0.997082648912256,0.0170798679988648,0,0.226232133069441,"prey425",25,"hier",5,42
"333","5yrs20ages",0.0513391675144029,0.0696180817017859,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,42
"334","10yrs10ages",0.113879423245015,1.50389614198747e-32,NA,NA,NA,0.166777556456759,NA,NA,"prey1010",10,"TAindex",3,42
"335","20yrs5ages",0.400933478736635,0.115488235578084,NA,NA,NA,5.16157973833632e-222,0,NA,"prey520",20,"TAindex",4,42
"336","25yrs4ages",0.463935401434798,0.0526911968557655,NA,NA,NA,0.0186198905861395,0,0,"prey425",25,"TAindex",5,42
"337","5yrs20ages",0.740719489439874,0.329048925637882,0.0104092590161591,1.1819647529315,0.963321527441147,NA,NA,NA,"prey205",5,"hier",2,43
"338","10yrs10ages",0.112543779066818,0.0647101562349273,0.01,3.47004511662049,0.998476829103939,1.04155305698173e-06,NA,NA,"prey1010",10,"hier",3,43
"339","20yrs5ages",0.0856925578410926,0.0195658640177004,0.01,1.76521358989375,0.999339455257194,0.0180808590028645,0.137748408071782,NA,"prey520",20,"hier",4,43
"340","25yrs4ages",0.0570630030276364,0.037111367803401,0.01,3.77908064116173,0.999480753083302,9.93289326327357e-25,0.00991066174036993,0.00969435384926941,"prey425",25,"hier",5,43
"341","5yrs20ages",0.148526627269793,4.64329622959346e-260,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,43
"342","10yrs10ages",0.0846604611026522,1.25979680706037e-99,NA,NA,NA,0.0488614348859205,NA,NA,"prey1010",10,"TAindex",3,43
"343","20yrs5ages",0.0658908761510702,1.87966721090724e-88,NA,NA,NA,0.0206909209244367,0.0245895800303745,NA,"prey520",20,"TAindex",4,43
"344","25yrs4ages",0.0578732315538854,1.22565681055952e-66,NA,NA,NA,0.0334033310045349,5.91402251919289e-14,0.0081071183072532,"prey425",25,"TAindex",5,43
"345","5yrs20ages",1.13215650005923,0.204308397070457,0.0387593826376916,1.4607912851002,0.985058212456926,NA,NA,NA,"prey205",5,"hier",2,44
"346","10yrs10ages",0.0952445825374015,3.83775810360042e-24,0.0127908882823445,3.24904989263209,0.993885455716166,0.0966355682097539,NA,NA,"prey1010",10,"hier",3,44
"347","20yrs5ages",0.244549871316494,0.421430280578663,0.01,1.59796021889369,0.999017719322404,0,0.123073335154065,NA,"prey520",20,"hier",4,44
"348","25yrs4ages",0.0898489890467562,0.107792691586605,0.01,2.12631274731386,0.998723853320511,1.86920288573882e-105,0,0.0820230823174252,"prey425",25,"hier",5,44
"349","5yrs20ages",0.0546358439896914,0.0688369495581268,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,44
"350","10yrs10ages",0.117745968204258,1.7695903741142e-78,NA,NA,NA,0.192820756316357,NA,NA,"prey1010",10,"TAindex",3,44
"351","20yrs5ages",0.392717923732433,0.157312350826179,NA,NA,NA,0,0,NA,"prey520",20,"TAindex",4,44
"352","25yrs4ages",0.44557657369997,0.169142140162002,NA,NA,NA,0,0,0,"prey425",25,"TAindex",5,44
"353","5yrs20ages",1.36472685241994,0.192881330662607,0.0472663686867756,1.29894140697326,0.990489709446883,NA,NA,NA,"prey205",5,"hier",2,45
"354","10yrs10ages",0.291254777092666,0.126104249475251,0.0133530167615952,2.43317056696421,0.969198737200852,0.109990532554282,NA,NA,"prey1010",10,"hier",3,45
"355","20yrs5ages",0.135367072372208,0.244960669033573,0.01,3.568811250349,0.9997681152846,0.0924097629417229,0.00414819468602905,NA,"prey520",20,"hier",4,45
"356","25yrs4ages",0.0510293020225802,0.0838647290341721,0.01,3.98376293347795,0.999835815707315,0.34563391773595,9.20968831003051e-69,4.64329622959346e-260,"prey425",25,"hier",5,45
"357","5yrs20ages",0,0.194063116201247,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,45
"358","10yrs10ages",0.121152752403707,4.50080353228811e-66,NA,NA,NA,0.115250174149486,NA,NA,"prey1010",10,"TAindex",3,45
"359","20yrs5ages",0.404918684071997,0.351852965039276,NA,NA,NA,0,0,NA,"prey520",20,"TAindex",4,45
"360","25yrs4ages",0.156184689073616,0.26082136708873,NA,NA,NA,1.87493011100229e-246,0,0,"prey425",25,"TAindex",5,45
"361","5yrs20ages",1.94939996846924,0.470467376519006,0.0152814879006204,0.922040235849113,0.967749247860155,NA,NA,NA,"prey205",5,"hier",2,46
"362","10yrs10ages",0.0600324748521146,0.0428685557130162,0.01,3.50971354586799,0.998083606169813,0.237716464561816,NA,NA,"prey1010",10,"hier",3,46
"363","20yrs5ages",0.0792749537265926,0.081531979161635,0.01,2.82708686735573,0.998814839578828,1.55232856882893e-14,0.0789056283862364,NA,"prey520",20,"hier",4,46
"364","25yrs4ages",0.0845143827124463,0.0950827899721124,0.01,2.51056622218839,0.998651874482304,4.20465145065708e-94,0.0906708481003645,0.000360011904313443,"prey425",25,"hier",5,46
"365","5yrs20ages",8.80876403205341e-41,2.09043319897001e-08,NA,NA,NA,NA,NA,NA,"prey205",5,"TAindex",2,46
"366","10yrs10ages",0.0866066702019396,0,NA,NA,NA,0.103372488812651,NA,NA,"prey1010",10,"TAindex",3,46
"367","20yrs5ages",0.0956590503120236,0.139715556792107,NA,NA,NA,0.00600027221393881,0.00534750568577735,NA,"prey520",20,"TAindex",4,46
"368","25yrs4ages",0.124373333239753,0.157526735419047,NA,NA,NA,5.90386424347476e-200,0.00355258581275536,0,"prey425",25,"TAindex",5,46
"369","5yrs20ages",0.963534119158081,0.202858284887074,0.0453022506322725,1.37316814410976,0.985141208436773,NA,NA,NA,"prey205",5,"hier",2,47
