"","index","age","OOS_R2","OOS_rmse","R2","rmse","model","ln_post","lnL_LOO","df","age class","rho"
"3735","61","15",0.998631302133157,0.0897321551083941,0.998833928718843,0.0828241243164385,"Hier",NA,NA,NA,NA,NA
"3736","61","16",0.998740045745864,0.0836278540307308,0.998945036661605,0.0765230457994804,"Hier",NA,NA,NA,NA,NA
"3737","61","17",0.99886020856944,0.0813317300882118,0.999003170547251,0.07606024984601,"Hier",NA,NA,NA,NA,NA
"3738","61","18",0.998898802791918,0.0788659766408562,0.999036811330465,0.0737586259319699,"Hier",NA,NA,NA,NA,NA
"3739","61","19",0.998409462800431,0.0995945455770552,0.998602953433302,0.0933402758721263,"Hier",NA,NA,NA,NA,NA
"3740","61","20",0.999367431406028,0.0661747539484982,0.999451499520065,0.0616207568371783,"Hier",NA,NA,NA,NA,NA
"3741","61","1",0.993783124472397,0.176769179414809,0.997344543536771,0.125137668703895,"IndvAge",1.56812656561493,23.9451173190811,8.54215620163015,"V1",NA
"3742","61","2",0.987203692612418,0.290218785426301,0.996175122135505,0.155771494521016,"IndvAge",1.41309010251752,19.8953909038457,8.46831982662468,"V10",NA
"3743","61","3",0.98622990502087,0.292712639314097,0.994845657746859,0.168058817928124,"IndvAge",0.612915943463763,18.4854385729656,8.31082827171203,"V11",NA
"3744","61","4",0.983311902363143,0.305127433488359,0.995617461652807,0.156234439863826,"IndvAge",0.676566662512752,19.2664484437785,8.39376799888718,"V12",NA
"3745","61","5",0.988544433451819,0.265416469030449,0.995519038767553,0.160239295880668,"IndvAge",0.646093547079017,19.3423457522318,8.44784795026994,"V13",NA
"3746","61","6",0.982850056907039,0.309963519716076,0.995650119772133,0.159739535574734,"IndvAge",0.895715605080408,20.1789191670954,8.35092454876841,"V14",NA
"3747","61","7",0.993239189119563,0.191832585598328,0.99015106138886,0.259845824979075,"IndvAge",-0.201174994960701,16.7537972698294,7.31226315579807,"V15",NA
"3748","61","8",0.981901274653875,0.315965647627996,0.998504005436857,0.104361908988099,"IndvAge",2.73653649163717,24.5429653534669,8.28646183592097,"V16",NA
"3749","61","9",0.991554950463015,0.227875482501063,0.999008489481267,0.0774887941814595,"IndvAge",2.16195636622762,22.7059457359786,8.80823624217758,"V17",NA
"3750","61","10",0.993211926593231,0.191500444339399,0.988711493322847,0.248441952620026,"IndvAge",-0.700843499187523,14.7976611993495,7.4464186060195,"V18",NA
"3751","61","11",0.996393565995132,0.143399447652225,0.989270868631397,0.244061943804631,"IndvAge",-0.805653490599847,15.1834870543441,7.5769246968668,"V19",NA
"3752","61","12",0.991606143432559,0.207565489805373,0.997977780187786,0.118046138929696,"IndvAge",2.14283577234554,23.7817908351415,8.72702690259532,"V2",NA
"3753","61","13",0.991394294488889,0.220066442209695,0.998182378116733,0.101912025733983,"IndvAge",1.30403484197572,23.1562868497436,8.86388158179709,"V20",NA
"3754","61","14",0.978801558249103,0.348415105752928,0.997686579050441,0.124999381875431,"IndvAge",4.58268719583132,25.3004491181371,7.5419221410984,"V3",NA
"3755","61","15",0.981167739458748,0.342387299628068,0.996730016197499,0.135521093369226,"IndvAge",3.84661491342376,24.1668890821923,7.71013115545337,"V4",NA
"3756","61","16",0.978566387948869,0.338666931147513,0.996439675296778,0.137011634605041,"IndvAge",3.19431830205933,23.2907676129244,7.91413614359525,"V5",NA
"3757","61","17",0.98531389355222,0.299361724809635,0.998321730284341,0.0947608538376472,"IndvAge",2.74915259629783,24.2342500538737,8.98649816061253,"V6",NA
"3758","61","18",0.98376891943673,0.310960249837153,0.996827632563616,0.131330396340562,"IndvAge",2.92833126691765,23.5598670774083,8.49410882117492,"V7",NA
"3759","61","19",0.992654624436789,0.203992596704767,0.992710980721232,0.215440664169366,"IndvAge",0.118823899604761,18.4107097066784,8.0284750183613,"V8",NA
"3760","61","20",0.985613241721242,0.287242575876221,0.995060261862725,0.189688453587011,"IndvAge",1.3390766984718,19.9772013894445,7.97731478317625,"V9",NA
"3761","61","1",0.995339510219888,0.0655617799784288,0.997617086551691,0.0468801605305465,"Mixed",26.2370048499509,49.2078740525235,7.41166921852741,"V1",NA
"3762","61","2",0.996723069157763,0.0564050013362304,0.99852124160114,0.0378906964610042,"Mixed",26.7802682023866,50.6038280752584,7.13787116977582,"V10",NA
"3763","61","3",0.999820006673341,0.0130879934136532,0.999863142938946,0.0114124390374989,"Mixed",37.6187952300631,55.7759578744091,2.98902385438032,"V11",NA
"3764","61","4",0.999661413080977,0.0182825073920553,0.999753139379315,0.0156108509878001,"Mixed",36.4077102391613,55.0911791610309,3.85688771413539,"V12",NA
"3765","61","5",0.999636315754245,0.0188395534562919,0.999752410517527,0.0155444176522642,"Mixed",36.1840588454521,55.0296898002337,3.95217803524639,"V13",NA
"3766","61","6",0.999239806519442,0.0265260759872225,0.999414434745239,0.0232808369226792,"Mixed",36.8896822428876,55.204295282083,2.9571778182368,"V14",NA
"3767","61","7",0.999441941631073,0.0236974569760848,0.999606010205466,0.0199115201216405,"Mixed",36.5522901148775,55.0607054070753,3.53524187151482,"V15",NA
"3768","61","8",0.999614605074275,0.019955256450217,0.999746765639602,0.0161757949796513,"Mixed",36.3524025023375,55.0521115527864,3.85673145907896,"V16",NA
