"","rowname","phi1","phi2","ve","sigma2","rho","phi3","phi4","phi5","tslength","approach","maxE","iter"
"189","5yrs20ages",0.20974989861251,0.128504696074035,0.0535083222774976,2.44118125075583,0.970022390650998,NA,NA,NA,5,"hier",2,48
"190","10yrs10ages",0.740605283772175,0.165053128674828,0.01,2.29605240924485,0.984321060208834,0.084308094917135,NA,NA,10,"hier",3,48
"191","20yrs5ages",0.188720103377449,0,0.01,2.78020139644628,0.997893448294505,1.01494639574863,0.0763235252368247,NA,20,"hier",4,48
"192","25yrs4ages",0.470362676209294,0.0765393683885579,0.01,2.84651748940061,0.999775144072786,0,0,0.0288203590564689,25,"hier",5,48
"193","5yrs20ages",0.21657538540632,0.137306498101553,0.0508564618823053,2.35016959389838,0.969050922013446,NA,NA,NA,5,"hier",2,49
"194","10yrs10ages",0.747639030314375,0.167300606669057,0.01,2.29393646600268,0.983486450161269,0.0844390938915715,NA,NA,10,"hier",3,49
"195","20yrs5ages",0.193282833228853,0,0.01,2.81914765390624,0.997935213715487,1.02643057433658,0.079450230956889,NA,20,"hier",4,49
"196","25yrs4ages",0.541483565993346,0.0871568411167121,0.01,2.76553826418592,0.999777740781997,0,0,0.0282660329674504,25,"hier",5,49
"197","5yrs20ages",0.198722187377827,0.124354452878218,0.0552298144916283,2.49826817347208,0.970726971316967,NA,NA,NA,5,"hier",2,50
"198","10yrs10ages",0.749806336255594,0.193393781067879,0.01,2.21954285259729,0.980789669843351,0.0777182573734105,NA,NA,10,"hier",3,50
"199","20yrs5ages",0.282815790755812,0.00275433809289852,0.01,1.36516603674956,0.978338085244516,0.0389832292763574,1.06788819832708,NA,20,"hier",4,50
"200","25yrs4ages",0.342823892330175,0.00825951327606559,0.01,2.59532248600414,0.999644811652294,0.00903154396518133,2.54589670034004e-19,0.0607413333460503,25,"hier",5,50
"201","5yrs20ages",0.210276348100287,0.128551790120712,0.0529118804392054,2.43242835445969,0.969850877645562,NA,NA,NA,5,"hier",2,51
"202","10yrs10ages",0.74271282412477,0.164495703152312,0.01,2.31923287674965,0.984467804555849,0.084422370714335,NA,NA,10,"hier",3,51
"203","20yrs5ages",0.189677046536948,0,0.01,2.78858565909187,0.997898360895119,1.01640756058601,0.0765018782552749,NA,20,"hier",4,51
"204","25yrs4ages",0.485567755057523,0.0792165711231262,0.01,2.81318047832697,0.9997748865791,6.81447810250683e-213,4.58412857868375e-213,0.0287341941734391,25,"hier",5,51
"205","5yrs20ages",0.214509414991943,0.133740846317981,0.0516181075490228,2.38078244047898,0.969443344014156,NA,NA,NA,5,"hier",2,52
"206","10yrs10ages",0.746038715215767,0.16639857639376,0.01,2.29441535786596,0.983725197474431,0.084501443641028,NA,NA,10,"hier",3,52
"207","20yrs5ages",0.192634600108551,0,0.01,2.80868525004341,0.997930254881061,1.02433791096216,0.0794276785816172,NA,20,"hier",4,52
"208","25yrs4ages",0.537021681657456,0.0855249553489864,0.01,2.73469701291954,0.999774024137446,8.28048454561093e-67,1.7053306596552e-256,0.0292199199489595,25,"hier",5,52
"209","5yrs20ages",0.196022494787748,0.10921807696655,0.0529391669378412,2.53207528721728,0.968244356839158,NA,NA,NA,5,"hier",2,53
"210","10yrs10ages",0.806635993789847,0.249248453221263,0.01,2.01046426811504,0.985526306492892,0.0930471813385997,NA,NA,10,"hier",3,53
"211","20yrs5ages",0.268821678738055,0,0.01,1.37803146931232,0.993797438901722,0.0546883395465746,0.970057756896634,NA,20,"hier",4,53
"212","25yrs4ages",0.357376756690509,0.00409711057029384,0.01,2.6080382784654,0.999624612472943,0.00472118396065109,0.0123419021746448,0.0567477605190317,25,"hier",5,53
"213","5yrs20ages",0.211214778997081,0.12938300710344,0.0524633973919292,2.41920084419271,0.969669355255735,NA,NA,NA,5,"hier",2,54
"214","10yrs10ages",0.743456662197202,0.166121456340279,0.01,2.29412853818213,0.983991493234775,0.0843275095849125,NA,NA,10,"hier",3,54
"215","20yrs5ages",0.190511307428443,0,0.01,2.79465854440635,0.997904566268227,1.01816885662987,0.0769984910015838,NA,20,"hier",4,54
"216","25yrs4ages",0.498313075502775,0.0809002818478392,0.01,2.79962447781892,0.99977546240982,5.32080326974763e-74,3.57932712725738e-74,0.0285179091239241,25,"hier",5,54
"217","5yrs20ages",0.213063410681033,0.133364085989594,0.0516833533942117,2.3931591858794,0.969314575549103,NA,NA,NA,5,"hier",2,55
"218","10yrs10ages",0.745527945883638,0.166350876177574,0.01,2.29506674971527,0.983785636474232,0.084459069983753,NA,NA,10,"hier",3,55
"219","20yrs5ages",0.192284535538126,0,0.01,2.80556636231633,0.99792591249321,1.02317227012738,0.0790102798666305,NA,20,"hier",4,55
"220","25yrs4ages",0.526854518787615,0.0868566440988105,0.01,2.78331189341134,0.999778557243599,0,0,0.0275111815520685,25,"hier",5,55
"221","5yrs20ages",0.21168363142908,0.130214747056544,0.0529183765985812,2.41749280457067,0.969813873188919,NA,NA,NA,5,"hier",2,56
"222","10yrs10ages",0.742465540332785,0.165082971656516,0.01,2.29512831437073,0.984169706247076,0.0844901068216254,NA,NA,10,"hier",3,56
"223","20yrs5ages",0.190410216235069,0,0.01,2.78679166083478,0.99790823827831,1.01871476575595,0.0780467558560339,NA,20,"hier",4,56
"224","25yrs4ages",0.502955828992026,0.0826608862795137,0.01,2.77797987358102,0.999774355030045,2.49538842318545e-230,0,0.028489647449844,25,"hier",5,56
"225","5yrs20ages",0.209202392946344,0.127693396650069,0.0529652524684061,2.45988029884722,0.970121569367758,NA,NA,NA,5,"hier",2,57
"226","10yrs10ages",0.742536983468907,0.165035946209496,0.01,2.31785085596317,0.984458571044236,0.0843089576225333,NA,NA,10,"hier",3,57
"227","20yrs5ages",0.189576646659497,0,0.01,2.78848014543346,0.997896756397899,1.01618085942978,0.0763412285042678,NA,20,"hier",4,57
"228","25yrs4ages",0.483015995933426,0.0777567214300135,0.01,2.81231351756398,0.999772959326264,1.83181153998793e-169,1.2322674612649e-169,0.0293041984340251,25,"hier",5,57
"229","5yrs20ages",0.211551899108043,0.130148897434611,0.0532691832818818,2.42186178967582,0.969902962005364,NA,NA,NA,5,"hier",2,58
"230","10yrs10ages",0.74135385120622,0.16455040013973,0.01,2.29597728802869,0.984296151178624,0.0845123919439097,NA,NA,10,"hier",3,58
"231","20yrs5ages",0.191356200455832,0,0.01,2.65939352885824,0.997703729515591,1.0332633423716,0.0788024710732753,NA,20,"hier",4,58
"232","25yrs4ages",0.492869502979336,0.081658106520329,0.01,2.82235406243227,0.999778347367768,0,0,0.0276617096648815,25,"hier",5,58
"233","5yrs20ages",0.207422209195456,0.125358404866088,0.0528004866559055,2.46864073428795,0.969964235536662,NA,NA,NA,5,"hier",2,59
"234","10yrs10ages",0.742889810202219,0.167764835185083,0.01,2.28998956213873,0.983913024556171,0.0838645162024293,NA,NA,10,"hier",3,59
"235","20yrs5ages",0.188398572082499,0,0.01,2.79461864618672,0.997879213642582,1.01262494274441,0.0733226091475471,NA,20,"hier",4,59
"236","25yrs4ages",0.452449076064268,0.0726741867653617,0.01,2.87061009990407,0.999772387201209,6.60930874184571e-274,0,0.0297195749096064,25,"hier",5,59
"237","5yrs20ages",0.206487062853118,0.12519975984578,0.0531075012193507,2.47776899421664,0.970081776229779,NA,NA,NA,5,"hier",2,60
"238","10yrs10ages",0.741370132983286,0.167462754024622,0.01,2.29421022544661,0.984047464292921,0.0837601312970451,NA,NA,10,"hier",3,60
"239","20yrs5ages",0.187192937124969,0,0.01,2.79030180500155,0.997867634066161,1.00995088400789,0.0721920175543946,NA,20,"hier",4,60
"240","25yrs4ages",0.434043066962705,0.068568593322499,0.01,2.87519620811439,0.999768953706456,2.25445072404903e-54,0,0.0308522236196872,25,"hier",5,60
"241","5yrs20ages",0.20819475936593,0.127288580028695,0.0536401138869537,2.4643946667509,0.970193929639828,NA,NA,NA,5,"hier",2,61
"242","10yrs10ages",0.740480383779615,0.165725816025187,0.01,2.29326684995508,0.984291075617581,0.0841372396122623,NA,NA,10,"hier",3,61
"243","20yrs5ages",0.187762749844725,0,0.01,2.78038050891611,0.997883781287158,1.01268890346552,0.0748687756355022,NA,20,"hier",4,61
"244","25yrs4ages",0.452360644704522,0.0726707594529459,0.01,2.83496414896515,0.99976933222834,1.05280577340364e-42,1.00165097498296e-200,0.0303250881117307,25,"hier",5,61
"245","5yrs20ages",0.211850805061906,0.130659038100964,0.0531317409630583,2.42024091040985,0.969919718583111,NA,NA,NA,5,"hier",2,62
"246","10yrs10ages",0.741926961794511,0.164587354053624,0.01,2.29519400369813,0.984255147294052,0.084566025591002,NA,NA,10,"hier",3,62
"247","20yrs5ages",0.190478943926693,0,0.01,2.77984856855957,0.99790756020657,1.01962827581868,0.078778479726864,NA,20,"hier",4,62
"248","25yrs4ages",0.500567697942117,0.0832639326654255,0.01,2.81420548270847,0.999778954741971,0,0,0.0274187245059129,25,"hier",5,62
"249","5yrs20ages",0.210168093417878,0.128518857064512,0.0529321442642079,2.42857128074679,0.969797913872476,NA,NA,NA,5,"hier",2,63
"250","10yrs10ages",0.742346893651338,0.165559814887925,0.01,2.29705593378695,0.984133805931674,0.0843208895471472,NA,NA,10,"hier",3,63
"251","20yrs5ages",0.189885438589838,0,0.01,2.78853561116731,0.997901586558416,1.01714969939879,0.0767928100774997,NA,20,"hier",4,63
"252","25yrs4ages",0.487802686108414,0.0802817510532744,0.01,2.82757129537507,0.999776760532273,0,0,0.0281116868324873,25,"hier",5,63
"253","5yrs20ages",0.214842439556923,0.134182229768069,0.0518975013692263,2.37649604174873,0.969400827137436,NA,NA,NA,5,"hier",2,64
"254","10yrs10ages",0.745098730197006,0.165644965590652,0.01,2.29538319596162,0.983880846041375,0.0846051733975832,NA,NA,10,"hier",3,64
"255","20yrs5ages",0.192459860293393,0,0.01,2.80134713945875,0.997929822905585,1.02405934701079,0.0799715758155014,NA,20,"hier",4,64
"256","25yrs4ages",0.530341808665934,0.0870976178899869,0.01,2.77317072322978,0.999778446122845,0,0,0.0277165408254315,25,"hier",5,64
"257","5yrs20ages",0.210874423535704,0.129488371721268,0.0530390847509507,2.42839608968246,0.969891409217502,NA,NA,NA,5,"hier",2,65
"258","10yrs10ages",0.742012530436735,0.165083352531567,0.01,2.29631346050389,0.984207443761382,0.0844347909072939,NA,NA,10,"hier",3,65
"259","20yrs5ages",0.189951213108751,0,0.01,2.78553700988692,0.997903584573163,1.01752268735272,0.0774598535736538,NA,20,"hier",4,65
"260","25yrs4ages",0.490088262959682,0.0796083855843476,0.01,2.80988234244494,0.999775534872778,1.83181153998793e-169,1.2322674612649e-169,0.0284392848414041,25,"hier",5,65
"261","5yrs20ages",0.203308109400751,0.123247554088897,0.0534692502562072,2.513683681427,0.970335836510903,NA,NA,NA,5,"hier",2,66
"262","10yrs10ages",0.741020876096547,0.170322749843385,0.01,2.28535337655864,0.98384599621552,0.0830623533740246,NA,NA,10,"hier",3,66
"263","20yrs5ages",0.184357830673263,0,0.01,2.79244201245998,0.997843655815591,1.00513816548154,0.0683399196359564,NA,20,"hier",4,66
"264","25yrs4ages",0.390029326864033,0.0622886556929157,0.01,2.95916506379368,0.999768700151498,0,0,0.0313136371560855,25,"hier",5,66
"265","5yrs20ages",0.210376481786274,0.128998346144062,0.0531391739473248,2.43521815748287,0.969887332147093,NA,NA,NA,5,"hier",2,67
"266","10yrs10ages",0.741565837383159,0.165151140940881,0.01,2.29661881752543,0.984223435326501,0.0843733669730422,NA,NA,10,"hier",3,67
"267","20yrs5ages",0.189553734996332,0,0.01,2.78526089609433,0.997899688198566,1.01642874084182,0.0768718191767163,NA,20,"hier",4,67
"268","25yrs4ages",0.483594122454637,0.0794483482577919,0.01,2.83275575113121,0.999776831796838,0,0,0.0281925837338139,25,"hier",5,67
"269","5yrs20ages",0.209880388436,0.127850965935662,0.0524986874666474,2.43492530532365,0.969753830414859,NA,NA,NA,5,"hier",2,68
"270","10yrs10ages",0.743434406276399,0.167047886275769,0.01,2.28931113505819,0.983916363202426,0.0841496696449943,NA,NA,10,"hier",3,68
"271","20yrs5ages",0.189859778758795,0,0.01,2.7958260060123,0.997894865692877,1.01609606556631,0.0755886679289352,NA,20,"hier",4,68
"272","25yrs4ages",0.484816202167349,0.0790517375381454,0.01,2.829650512774,0.999775455027952,0,0,0.0285788835028641,25,"hier",5,68
"273","5yrs20ages",0.21251220979954,0.130566472798189,0.0524426681873698,2.40517231394162,0.969603728348833,NA,NA,NA,5,"hier",2,69
"274","10yrs10ages",0.743414026232327,0.16545391176406,0.01,2.29660994308018,0.984041597342687,0.0844565017750869,NA,NA,10,"hier",3,69
"275","20yrs5ages",0.191166627043525,0,0.01,2.79335155422241,0.997914255943505,1.02029986917212,0.0784175076777447,NA,20,"hier",4,69
"276","25yrs4ages",0.510177946277805,0.0833639413099133,0.01,2.78553566822032,0.999777421638964,8.28048454561093e-67,1.7053306596552e-256,0.0281224073077513,25,"hier",5,69
"277","5yrs20ages",0.211654442884162,0.13002661384918,0.0529637326074141,2.41771963383539,0.969819453319665,NA,NA,NA,5,"hier",2,70
"278","10yrs10ages",0.742246589088497,0.165053597217213,0.01,2.29495313607197,0.984187431536075,0.0844722734911414,NA,NA,10,"hier",3,70
"279","20yrs5ages",0.190379524261258,0,0.01,2.78648156533796,0.997909257137328,1.0186554925596,0.07811353155291,NA,20,"hier",4,70
"280","25yrs4ages",0.498230815063834,0.082351181634711,0.01,2.81764159079907,0.99977797845797,0,0,0.0279735421545412,25,"hier",5,70
"281","5yrs20ages",0.19162558459844,0.110137448805339,0.0540344830952242,2.53221510265403,0.968534242071217,NA,NA,NA,5,"hier",2,71
"282","10yrs10ages",0.808943186636993,0.295525707519838,0.01,1.92798493122366,0.982838924601303,0.0860694926656721,NA,NA,10,"hier",3,71
"283","20yrs5ages",0.228727174948045,0,0.01,1.29983602190326,0.992196675785201,0.0501071001351842,0.999752636447131,NA,20,"hier",4,71
"284","25yrs4ages",0.325131711131874,0.00133513455327532,0.01,2.93067052139762,0.999763534950458,0.00505279555541424,0.0674643183366555,9.31484586259333e-182,25,"hier",5,71
"285","5yrs20ages",0.203077747327872,0.121065417542887,0.051935018937588,2.52044871931675,0.970032567040315,NA,NA,NA,5,"hier",2,72
"286","10yrs10ages",0.744611798723376,0.172640278591389,0.01,2.28134239825117,0.983275064436227,0.0828581178285601,NA,NA,10,"hier",3,72
"287","20yrs5ages",0.186571435477265,0,0.01,2.81290623130758,0.99783952827358,1.00645575354835,0.0672404855092593,NA,20,"hier",4,72
"288","25yrs4ages",0.408374617877906,0.0638755639187323,0.01,2.92538905298464,0.999765900742514,0,0,0.0318799218172471,25,"hier",5,72
"289","5yrs20ages",0.209103675011379,0.127869417410413,0.0535469203139647,2.45141315282912,0.97009580144027,NA,NA,NA,5,"hier",2,73
"290","10yrs10ages",0.740752681014522,0.165445767449294,0.01,2.2939485270843,0.98429142139073,0.0842203065552731,NA,NA,10,"hier",3,73
"291","20yrs5ages",0.188287123519215,0,0.01,2.78050087700621,0.997888608000455,1.01387548084854,0.0755974702025718,NA,20,"hier",4,73
"292","25yrs4ages",0.464209500579729,0.0758726493919958,0.01,2.8273656806869,0.999771955556974,6.24919736229366e-95,2.89391810950238e-95,0.0295308087164718,25,"hier",5,73
"293","5yrs20ages",0.208423856700645,0.127006508345369,0.0532782399253103,2.45609369180073,0.970027516509443,NA,NA,NA,5,"hier",2,74
"294","10yrs10ages",0.741281478122563,0.166216759485585,0.01,2.29277309868102,0.984175624262053,0.0840866062251467,NA,NA,10,"hier",3,74
"295","20yrs5ages",0.188143964908863,0,0.01,2.78519832941368,0.997882616909858,1.01287232250353,0.0745456601681758,NA,20,"hier",4,74
"296","25yrs4ages",0.45449892184777,0.0734727677343524,0.01,2.86999941506746,0.999774119422039,0,0,0.0293049667828466,25,"hier",5,74
"297","5yrs20ages",0.218448986744398,0.1408423384072,0.0517802606030374,2.3382877564022,0.969322330244895,NA,NA,NA,5,"hier",2,75
"298","10yrs10ages",0.745786735773072,0.164326395734144,0.01,2.29793157523709,0.983947275639387,0.0849745128233784,NA,NA,10,"hier",3,75
"299","20yrs5ages",0.194057776488569,0,0.01,2.80038791411468,0.997958218290827,1.02995204740267,0.0837725772076562,NA,20,"hier",4,75
"300","25yrs4ages",0.557207364940083,0.0851911607038063,0.01,2.67366195038427,0.999775054002045,2.55831278822289e-126,2.74184749079343e-24,0.0304455948218507,25,"hier",5,75
"301","5yrs20ages",0.201645794769354,0.118877107901978,0.051456198966524,2.52809474656862,0.969899794745618,NA,NA,NA,5,"hier",2,76
"302","10yrs10ages",0.746330134317605,0.177563149830279,0.01,2.26062410337518,0.982670768814773,0.0818345822848286,NA,NA,10,"hier",3,76
"303","20yrs5ages",0.185467085821505,0,0.01,2.82381991467324,0.997816540216408,1.00418032089447,0.0637183022277966,NA,20,"hier",4,76
"304","25yrs4ages",0.360711370154953,0.00596561711287064,0.01,2.56080882051412,0.999569729084798,0.00660840955464886,0.00243341650992137,0.0657969191450362,25,"hier",5,76
"305","5yrs20ages",0.206229436578505,0.124939992536178,0.0531826296750173,2.48108477403145,0.970137132965022,NA,NA,NA,5,"hier",2,77
"306","10yrs10ages",0.741194803037648,0.167518335601851,0.01,2.29577805764643,0.98407041573063,0.0836217476388526,NA,NA,10,"hier",3,77
"307","20yrs5ages",0.186872512901101,0,0.01,2.79019209278564,0.997865424532898,1.00933364666492,0.0718391163647442,NA,20,"hier",4,77
"308","25yrs4ages",0.425238003472021,0.0674481918215769,0.01,2.90751358313763,0.999770893453733,7.60667925998427e-131,0,0.0307466106074544,25,"hier",5,77
"309","5yrs20ages",0.2114025157125,0.129450298405281,0.0522710947655319,2.41833784394552,0.969627179742577,NA,NA,NA,5,"hier",2,78
"310","10yrs10ages",0.743952042445363,0.166585420548035,0.01,2.29099845920283,0.98389959393968,0.0842889228856267,NA,NA,10,"hier",3,78
"311","20yrs5ages",0.190761744342192,0,0.01,2.79767377601926,0.997905590631266,1.01864265704605,0.0769922777282299,NA,20,"hier",4,78
"312","25yrs4ages",0.501676198234381,0.0817580713218126,0.01,2.80554664026104,0.999776426523884,1.83181153998793e-169,1.2322674612649e-169,0.0283375435141721,25,"hier",5,78
"313","5yrs20ages",0.210995149828156,0.12854507408322,0.0515805185888282,2.41792968103562,0.969468068991747,NA,NA,NA,5,"hier",2,79
"314","10yrs10ages",0.745770905980129,0.168464561769496,0.01,2.28824508348619,0.983568224149021,0.0840185861258793,NA,NA,10,"hier",3,79
"315","20yrs5ages",0.19091583952493,0,0.01,2.81028196924583,0.997897706223289,1.01802494064368,0.0751999493738323,NA,20,"hier",4,79
"316","25yrs4ages",0.499426430259409,0.0795339301949956,0.01,2.79945763605718,0.999773879402573,1.00019961424764e-50,0,0.029435359245223,25,"hier",5,79
"317","5yrs20ages",0.209078857661863,0.12766177278775,0.0534500577916833,2.4558959701666,0.970385354853381,NA,NA,NA,5,"hier",2,80
"318","10yrs10ages",0.741164197849219,0.164785626975946,0.01,2.29517898221502,0.984300725098759,0.0844338609806701,NA,NA,10,"hier",3,80
"319","20yrs5ages",0.189436432272671,0,0.01,2.78099713961096,0.997901620474246,1.01669490978932,0.0773849824361463,NA,20,"hier",4,80
"320","25yrs4ages",0.484853169681543,0.0795655481850736,0.01,2.81205192354073,0.99977537453228,1.31434236041635e-234,8.84163729918333e-235,0.0284239816168647,25,"hier",5,80
"321","5yrs20ages",0.21051251960657,0.128957781067297,0.0531812162534455,2.43401168356371,0.969938018257788,NA,NA,NA,5,"hier",2,81
"322","10yrs10ages",0.741563578669473,0.165177371884633,0.01,2.29488749097171,0.984232328072957,0.0843680081755065,NA,NA,10,"hier",3,81
"323","20yrs5ages",0.189521673338908,0,0.01,2.78391114385572,0.997899556884693,1.01670731806149,0.077036356039105,NA,20,"hier",4,81
"324","25yrs4ages",0.483482133219667,0.0790620353120235,0.01,2.83121881763287,0.999776713413396,0,0,0.0282874110977801,25,"hier",5,81
"325","5yrs20ages",0.211967592729209,0.130533132164733,0.0531650564757997,2.41660037732171,0.969857311029286,NA,NA,NA,5,"hier",2,82
"326","10yrs10ages",0.741843568475179,0.164573787212736,0.01,2.29562042479963,0.984275165462994,0.0845603761634619,NA,NA,10,"hier",3,82
"327","20yrs5ages",0.190324397857516,0,0.01,2.7819629489992,0.997909935230661,1.01894477761684,0.0785920240832273,NA,20,"hier",4,82
"328","25yrs4ages",0.497128350311879,0.0813397575687868,0.01,2.81198506019831,0.999777611659479,2.49538842318545e-230,0,0.02797009044274,25,"hier",5,82
"329","5yrs20ages",0.209896724905575,0.128185114171467,0.0529650935476919,2.43887992291447,0.969902806885128,NA,NA,NA,5,"hier",2,83
"330","10yrs10ages",0.742467811672495,0.164612977210205,0.01,2.31996839786344,0.984467804555849,0.0842180544088521,NA,NA,10,"hier",3,83
"331","20yrs5ages",0.189385902469669,0,0.01,2.78853618043681,0.997895527166874,1.01569306998457,0.0760860505153937,NA,20,"hier",4,83
"332","25yrs4ages",0.482347396159972,0.0768718359687376,0.01,2.79878059066776,0.999773471106315,2.69785683324502e-88,1.81485983584366e-88,0.0296412262888474,25,"hier",5,83
"333","5yrs20ages",0.212258231369446,0.130757921256095,0.0528693406816819,2.41076658756978,0.969741106807709,NA,NA,NA,5,"hier",2,84
"334","10yrs10ages",0.742539467517401,0.164852825681127,0.01,2.29613393587274,0.984184145574683,0.0845616591302248,NA,NA,10,"hier",3,84
"335","20yrs5ages",0.190870444674922,0,0.01,2.78451634948894,0.997911557821571,1.01978584283622,0.0788059555278229,NA,20,"hier",4,84
"336","25yrs4ages",0.504398862408847,0.0835142437075906,0.01,2.8067534105268,0.999778542914888,0,0,0.0276367595576843,25,"hier",5,84
"337","5yrs20ages",0.197942483911911,0.117340553665455,0.0520404395733262,2.53226967317118,0.970041306788112,NA,NA,NA,5,"hier",2,85
"338","10yrs10ages",0.751942549985337,0.190542212642707,0.01,2.22757793275892,0.98075655120753,0.0787659107744436,NA,NA,10,"hier",3,85
"339","20yrs5ages",0.293964517431255,0.00203456335155892,0.01,1.4107217317415,0.978976843206441,0.0386360024423006,1.02779086920932,NA,20,"hier",4,85
"340","25yrs4ages",0.35751475343059,0.0040268311290993,0.01,2.49194140171416,0.999579001790126,0.0077462373332977,0.00111334618647633,0.0705143128321613,25,"hier",5,85
"341","5yrs20ages",0.20055901340288,0.116347755155212,0.0505007742759522,2.53520163347211,0.969797774648493,NA,NA,NA,5,"hier",2,86
"342","10yrs10ages",0.749966985877584,0.182437158627876,0.01,2.25475710279222,0.981704596101726,0.0809069229541497,NA,NA,10,"hier",3,86
"343","20yrs5ages",0.184187307138551,0,0.01,2.8410452379438,0.99778500595042,1.00409032837845,0.05889045414446,NA,20,"hier",4,86
"344","25yrs4ages",0.36345345520136,0.00404553269835221,0.01,2.51044946093151,0.999544129810091,0.00628176648563482,0.00271516338940672,0.0704428252137276,25,"hier",5,86
"345","5yrs20ages",0.215157846162938,0.134608119479302,0.0506369059287711,2.36638746331165,0.969042818344716,NA,NA,NA,5,"hier",2,87
"346","10yrs10ages",0.748503898744708,0.168627315833743,0.01,2.29113592768432,0.983289217719061,0.0841932011192019,NA,NA,10,"hier",3,87
"347","20yrs5ages",0.192882475427248,0,0.01,2.8254017082118,0.997923925269848,1.02461299270275,0.0774999015541208,NA,20,"hier",4,87
"348","25yrs4ages",0.535559981806444,0.0863471071692693,0.01,2.76950232402897,0.999775041746857,3.88315694629674e-56,8.84163729918333e-235,0.028860154600224,25,"hier",5,87
"349","5yrs20ages",0.196106096806861,0.113359613028156,0.0507284456306819,2.6097282337045,0.970703834652092,NA,NA,NA,5,"hier",2,88
"350","10yrs10ages",0.75425726242911,0.189975135274025,0.01,2.22835341865017,0.980524747488377,0.0791132530993607,NA,NA,10,"hier",3,88
"351","20yrs5ages",0.297433999464366,0.00169450776041735,0.01,1.43412775418684,0.978942056919844,0.0379169862226491,1.00925329511504,NA,20,"hier",4,88
"352","25yrs4ages",0.362633423575959,0.00349344461028259,0.01,2.47952120277733,0.999558800856397,0.0068347087278302,0.0018484781265262,0.0726304561118125,25,"hier",5,88
"353","5yrs20ages",0.212668427079733,0.132745594604654,0.0528892357561587,2.42203439619649,0.970003132245934,NA,NA,NA,5,"hier",2,89
"354","10yrs10ages",0.742856234774658,0.164065594953257,0.01,2.29752135798569,0.984216990868031,0.0847588688475038,NA,NA,10,"hier",3,89
"355","20yrs5ages",0.191828556321109,0,0.01,2.78664512422702,0.997929854338854,1.02314404493175,0.0809246537826606,NA,20,"hier",4,89
"356","25yrs4ages",0.521942338352369,0.0872581077654032,0.01,2.79163549700599,0.999780793554489,0,0,0.0269204738161505,25,"hier",5,89
"357","5yrs20ages",0.201907859525477,0.117433306300936,0.0506863004631184,2.52148667038513,0.969736313735053,NA,NA,NA,5,"hier",2,90
"358","10yrs10ages",0.749222655374077,0.179952372256326,0.01,2.26362544425997,0.982052664389739,0.0814310647271506,NA,NA,10,"hier",3,90
"359","20yrs5ages",0.327036421133444,0.000304829270511103,0.01,1.50864422233483,0.983194432736532,0.0467966109344495,0.96290025920894,NA,20,"hier",4,90
"360","25yrs4ages",0.36302360350685,0.00470422699594678,0.01,2.53367305880991,0.999551737323879,0.00629077964319114,0.00279678097904131,0.0687485001092286,25,"hier",5,90
"361","5yrs20ages",0.214244984547303,0.133365043714414,0.0528277492992483,2.38820763068472,0.969659376080124,NA,NA,NA,5,"hier",2,91
"362","10yrs10ages",0.742840745855201,0.164121441487747,0.01,2.29652634862262,0.984216192448297,0.08476403086266,NA,NA,10,"hier",3,91
"363","20yrs5ages",0.191709671877368,0,0.01,2.7860001728496,0.997927901195782,1.02280033963633,0.0807253671358776,NA,20,"hier",4,91
"364","25yrs4ages",0.522895990423633,0.0871860731286914,0.01,2.76175359678994,0.999777625846041,1.45342006281367e-178,0,0.0274348159488464,25,"hier",5,91
"365","5yrs20ages",0.206830051206242,0.123951103848164,0.0518191040497032,2.46878487636675,0.969743230262065,NA,NA,NA,5,"hier",2,92
"366","10yrs10ages",0.745019888986505,0.170671224645226,0.01,2.28246969004568,0.983452640504106,0.0833807850959533,NA,NA,10,"hier",3,92
"367","20yrs5ages",0.188615964911864,0,0.01,2.81098012221074,0.997865056297793,1.01105744190168,0.0708260962743728,NA,20,"hier",4,92
"368","25yrs4ages",0.4481550419477,0.070099497382805,0.01,2.85038003841533,0.999765717067424,1.3701274856993e-85,3.34518788044775e-287,0.0318106021681524,25,"hier",5,92
"369","5yrs20ages",0.213458980381011,0.132088050241534,0.0521671774075515,2.39232467074783,0.969468533586966,NA,NA,NA,5,"hier",2,93
"370","10yrs10ages",0.744317997023775,0.165907917434596,0.01,2.29364635203028,0.983933494439724,0.0844819097946105,NA,NA,10,"hier",3,93
"371","20yrs5ages",0.191644535312207,0,0.01,2.79824535936879,0.997919332210323,1.02149892186212,0.0787521832304264,NA,20,"hier",4,93
"372","25yrs4ages",0.521432643208494,0.08580900436221,0.01,2.7569305242809,0.999775789982739,7.80367166805019e-40,2.37673567856556e-191,0.0282856501826281,25,"hier",5,93
"373","5yrs20ages",0.210055168979681,0.128827700172358,0.0534369132319549,2.44087528105545,0.970057888723045,NA,NA,NA,5,"hier",2,94
"374","10yrs10ages",0.74099786781781,0.163909371500033,0.01,2.30452530172043,0.984427888938942,0.0844353169894201,NA,NA,10,"hier",3,94
"375","20yrs5ages",0.189093316777212,0,0.01,2.78048010217011,0.997897828037101,1.01581362607361,0.0768794681477459,NA,20,"hier",4,94
"376","25yrs4ages",0.479649840204983,0.0788171916954041,0.01,2.81062044759935,0.999775387962623,4.92412400121817e-126,3.31247928592843e-126,0.028498639025994,25,"hier",5,94
"377","5yrs20ages",0.19469372946429,0.10849033567189,0.0533021462214156,2.5567219392418,0.968756573496538,NA,NA,NA,5,"hier",2,95
