"","rowname","phi1","phi2","phi3","phi4","phi5","phi6","phi7","phi8","phi9","phi10","ve","sigma2","rho","tslength","approach","maxE","iter"
"281","N_total",0.0165361747309962,2.45439049531655e-11,0.00660259549225001,0.0155032975267497,0.0158730942125466,0.0027920338038158,1.51312622474713e-10,0.0144811032670455,0.0147377265102137,1.83008347793943e-44,0.01,3.17922320688371,0.499999826518018,100,"TAindex",10,57
"282","5yrs20ages",0.393171795058184,0.662488465391909,NA,NA,NA,NA,NA,NA,NA,NA,0.0433059592032463,1.64927678771099,0.976490850985674,5,"hier",2,57
"283","10yrs10ages",0.122918624079179,0.10486325801488,2.17514829950398e-13,NA,NA,NA,NA,NA,NA,NA,0.01,2.91489013529848,0.981492549466603,10,"hier",3,57
"284","20yrs5ages",0.0858135715130384,0.0675414746455317,1.79868094283988e-31,0.179781892651865,NA,NA,NA,NA,NA,NA,0.01,2.12546456485979,0.99555909209885,20,"hier",4,57
"285","25yrs4ages",0.0989056919935908,0.0172532188971465,0.0110799827129298,2.73223988514892e-08,0.0239635800580946,NA,NA,NA,NA,NA,0.01,2.886686204057,0.999565519896286,25,"hier",5,57
"286","N_total",0.0176634703079868,0,0.0146683213946672,4.8661941916379e-204,0.0258043738873669,0,0,0.0132597794265926,0.01194146151409,0,0.01,3.20902067269704,0.500000076493016,100,"TAindex",10,58
"287","5yrs20ages",1.19248172291684,0.966331889858189,NA,NA,NA,NA,NA,NA,NA,NA,0.0276300537994393,1.04500501703263,0.98490849770847,5,"hier",2,58
"288","10yrs10ages",0.142667118107006,0.0735587174670889,2.53475532259366e-19,NA,NA,NA,NA,NA,NA,NA,0.01,3.12206631901647,0.984879416187412,10,"hier",3,58
"289","20yrs5ages",0.11683340251059,0.0770679464334352,4.53583299299064e-74,0.122457105801607,NA,NA,NA,NA,NA,NA,0.01,2.17319153957716,0.997196115726463,20,"hier",4,58
"290","25yrs4ages",0.111195461958049,0.0236588860330502,0.00790540680001213,1.06629839461286e-14,0.0276252386935637,NA,NA,NA,NA,NA,0.01,2.81395110066162,0.999543326243101,25,"hier",5,58
"291","N_total",0.0149644296401029,5.46704799042129e-270,0.00772319465364832,0.0156568963755271,0.0133095788459853,0.0105151009068786,5.46704799042129e-270,0.0083224287443742,0.01991090202245,0,0.01,3.13097767061443,0.499999826518018,100,"TAindex",10,59
"292","5yrs20ages",0.403277221350233,0.667887887881433,NA,NA,NA,NA,NA,NA,NA,NA,0.0219243799951086,1.56757309995393,0.959202315281593,5,"hier",2,59
"293","10yrs10ages",0.135844354361951,0.0874676425769768,0.0305598344468846,NA,NA,NA,NA,NA,NA,NA,0.01,2.72144078741338,0.98375593122051,10,"hier",3,59
"294","20yrs5ages",0.103970798432447,0.0548308304351459,0.00521638521475717,0.235207584132335,NA,NA,NA,NA,NA,NA,0.01,1.95141852531077,0.996004495223628,20,"hier",4,59
"295","25yrs4ages",0.101195494164679,9.59492084201748e-14,0.0495906370789705,1.59359446956358e-67,1.61464717678659e-66,NA,NA,NA,NA,NA,0.01,3.18514401367115,0.999703224425978,25,"hier",5,59
"296","N_total",0.0172445869537575,0,0.0151325427869078,2.19169036276982e-29,0.0281930272326136,8.01242347258415e-153,0,0.0103299457065947,0.0136426494977391,0,0.01,3.22034992497011,0.500000076493016,100,"TAindex",10,60
"297","5yrs20ages",2.82247454458081,2.17711828555634,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1.51991644861816,0.998282557209545,5,"hier",2,60
"298","10yrs10ages",0.158538254055447,0.131714576586779,4.4632046004258e-19,NA,NA,NA,NA,NA,NA,NA,0.01,2.74741269922672,0.980732029200215,10,"hier",3,60
"299","20yrs5ages",0.105712953200955,0.072307547532963,0,0.151434929548322,NA,NA,NA,NA,NA,NA,0.01,2.03165334893236,0.995302385868852,20,"hier",4,60
"300","25yrs4ages",0.123013026451998,0.00441752745006543,0.0477508197458949,0,0,NA,NA,NA,NA,NA,0.01,3.0778123274145,0.999671607011888,25,"hier",5,60
"301","N_total",0.0173744004046874,0,0.0148280607437469,1.21939334549866e-212,0.026496799663317,0,0,0.0123695260775805,0.0124339450669314,0,0.01,3.21630627188802,0.500000076493016,100,"TAindex",10,61
"302","5yrs20ages",0.636519255820093,0.551140206143645,NA,NA,NA,NA,NA,NA,NA,NA,0.0273702003660803,1.16336779078693,0.944452672266056,5,"hier",2,61
"303","10yrs10ages",0.108521371482768,0.0685284267197838,3.35523367526795e-173,NA,NA,NA,NA,NA,NA,NA,0.01,3.1824000586837,0.982044033446032,10,"hier",3,61
"304","20yrs5ages",0.0777691911675595,0.0673119669778677,2.55465874380976e-31,0.178541384531639,NA,NA,NA,NA,NA,NA,0.01,2.20776294643127,0.996207849355589,20,"hier",4,61
"305","25yrs4ages",0.0929360621718703,0.0150632494087933,0.0118999221653775,8.88596288031811e-20,0.0266690071571617,NA,NA,NA,NA,NA,0.01,2.89254889102015,0.999551204372294,25,"hier",5,61
"306","N_total",0.0177978248882323,0,0.0144064962677745,9.67281360095548e-72,0.0253677683404166,0,0,0.0139936491191378,0.0112071248921097,0,0.01,3.19938320207347,0.500000076493016,100,"TAindex",10,62
"307","5yrs20ages",1.18624284984171,1.14826675643994,NA,NA,NA,NA,NA,NA,NA,NA,0.0287623611540487,1.05624320440947,0.992739878885519,5,"hier",2,62
"308","10yrs10ages",0.18690050268363,0.103748123061436,5.47930235677566e-126,NA,NA,NA,NA,NA,NA,NA,0.01,2.76020485009454,0.987969643191623,10,"hier",3,62
"309","20yrs5ages",0.129472874501678,0.0946180341746476,1.90056277382259e-10,0.114578944426954,NA,NA,NA,NA,NA,NA,0.01,1.95956755853994,0.997961698642517,20,"hier",4,62
"310","25yrs4ages",0.111029880859565,0.0314884858425507,3.50309873557892e-07,4.20875911125141e-23,0.0313699270989985,NA,NA,NA,NA,NA,0.01,2.90958961304658,0.999590576291,25,"hier",5,62
"311","N_total",0.0176039622704077,0,0.0146283364218712,2.36302910894033e-24,0.0260039401189734,0,0,0.0133029639202449,0.0117723730833255,0,0.01,3.20044061352187,0.500000076493016,100,"TAindex",10,63
"312","5yrs20ages",1.23488629124247,0.687088191631816,NA,NA,NA,NA,NA,NA,NA,NA,0.0298886128203425,1.06770186687395,0.991910786834047,5,"hier",2,63
"313","10yrs10ages",0.17832331446693,0.0863830732687667,3.28799569123657e-191,NA,NA,NA,NA,NA,NA,NA,0.01,2.99287043036498,0.987038752853659,10,"hier",3,63
"314","20yrs5ages",0.136285416864245,0.0858540298747596,7.2335115627547e-213,0.106758987066898,NA,NA,NA,NA,NA,NA,0.01,2.08640149761277,0.997599932603355,20,"hier",4,63
"315","25yrs4ages",0.115816817111885,0.0281553861822855,0.00393862200940345,4.20875911125141e-23,0.029299973534268,NA,NA,NA,NA,NA,0.01,2.82698648437789,0.999559277508195,25,"hier",5,63
"316","N_total",0.0171793775900539,0,0.0151098225153405,5.70355675648237e-58,0.0277408270821986,1.14020776748137e-239,0,0.0109113132281388,0.0133274426910709,0,0.01,3.22342850714221,0.500000076493016,100,"TAindex",10,64
"317","5yrs20ages",1.05134762280411,0.915237335738489,NA,NA,NA,NA,NA,NA,NA,NA,0.0465193914028175,1.14642312769029,0.980797764503247,5,"hier",2,64
"318","10yrs10ages",0.136209901697868,0.118942080016778,7.54125553913901e-18,NA,NA,NA,NA,NA,NA,NA,0.01,2.82292561366156,0.981234924014441,10,"hier",3,64
"319","20yrs5ages",0.0922489068575431,0.0691277215895539,1.13597828401068e-105,0.174821119105358,NA,NA,NA,NA,NA,NA,0.01,2.07771043072093,0.995366399272949,20,"hier",4,64
"320","25yrs4ages",0.104471176074014,0.0186728463179372,0.0109918740957527,7.99557348249304e-08,0.0229636671387053,NA,NA,NA,NA,NA,0.01,2.87732371023606,0.999575157349453,25,"hier",5,64
"321","N_total",0.017516956533156,0,0.0147503362031684,1.00684150945858e-31,0.0264777074315654,0,0,0.0126903838596689,0.0122925655914941,0,0.01,3.20593011350478,0.500000076493016,100,"TAindex",10,65
"322","5yrs20ages",1.11197414049895,0.826593423458527,NA,NA,NA,NA,NA,NA,NA,NA,0.0241588757461403,1.09490344135127,0.965377842258027,5,"hier",2,65
"323","10yrs10ages",0.115284895270675,0.0653335915744531,2.00711610710084e-31,NA,NA,NA,NA,NA,NA,NA,0.01,3.20308583094521,0.982857683903974,10,"hier",3,65
"324","20yrs5ages",0.0800822047349741,0.0692613734247169,2.55465874380976e-31,0.174048030132715,NA,NA,NA,NA,NA,NA,0.01,2.20922400292031,0.996599706235365,20,"hier",4,65
"325","25yrs4ages",0.0966309524373158,0.0173587369887386,0.0100594417299534,1.01048661844173e-08,0.0277179324058854,NA,NA,NA,NA,NA,0.01,2.89691079628773,0.999548934292227,25,"hier",5,65
"326","N_total",0.0171959876075619,0,0.0151701652417642,2.33835882946708e-12,0.0282848778504864,1.83383573467823e-58,0,0.0103269234528139,0.0136953666024485,0,0.01,3.21603485151377,0.500000076493016,100,"TAindex",10,66
"327","5yrs20ages",1.71355970373196,1.37326356088274,NA,NA,NA,NA,NA,NA,NA,NA,0.0249147066753894,1.10045186815737,0.993006559816285,5,"hier",2,66
"328","10yrs10ages",0.161407392218107,0.132667160198051,2.16588732983819e-26,NA,NA,NA,NA,NA,NA,NA,0.01,2.74988749596207,0.980657049440019,10,"hier",3,66
"329","20yrs5ages",0.10697839018357,0.0723273899643443,2.14694491600951e-23,0.149247756512084,NA,NA,NA,NA,NA,NA,0.01,2.03701401061543,0.995295764764107,20,"hier",4,66
"330","25yrs4ages",0.125874886332503,0.00504281623073747,0.0477135848595734,1.03012749282003e-54,5.72530828680422e-230,NA,NA,NA,NA,NA,0.01,3.05023302167234,0.999671868921899,25,"hier",5,66
"331","N_total",0.0176526500430263,0,0.0145525076334579,3.70613462200229e-37,0.0257732577478177,0,0,0.013404703312386,0.0117013157325939,0,0.01,3.20566989718237,0.499999826518018,100,"TAindex",10,67
"332","5yrs20ages",1.24916448526731,0.71437795713935,NA,NA,NA,NA,NA,NA,NA,NA,0.0293721959944833,1.06300454622461,0.992762224746375,5,"hier",2,67
"333","10yrs10ages",0.184372412104617,0.089656838087159,4.0477809110072e-62,NA,NA,NA,NA,NA,NA,NA,0.01,2.94589992101743,0.987354113038485,10,"hier",3,67
"334","20yrs5ages",0.137430791845789,0.0884371797937564,6.54912040320667e-56,0.107032165865873,NA,NA,NA,NA,NA,NA,0.01,2.03762359696901,0.997651089848021,20,"hier",4,67
"335","25yrs4ages",0.115592812358531,0.0288067981780482,0.00325328090878862,5.23797211810231e-17,0.0298947392412976,NA,NA,NA,NA,NA,0.01,2.83264458835045,0.999561330546215,25,"hier",5,67
"336","N_total",0.0170719806547812,0,0.0154728360982563,1.63899592508227e-11,0.0293507281048506,5.51847832624099e-12,0,0.0099685946442119,0.0141461907354617,0,0.01,3.18205597694918,0.500000076493016,100,"TAindex",10,68
"337","5yrs20ages",1.25751732832242,1.08843651913425,NA,NA,NA,NA,NA,NA,NA,NA,0.0292549886661455,1.09755920047267,0.993978752725521,5,"hier",2,68
"338","10yrs10ages",0.172163703999832,0.137531905496105,4.49521740738713e-12,NA,NA,NA,NA,NA,NA,NA,0.01,2.72154839956289,0.980385304078543,10,"hier",3,68
"339","20yrs5ages",0.107390507340862,0.0701517126324371,1.82910945879676e-182,0.144704056359683,NA,NA,NA,NA,NA,NA,0.01,2.0713759369896,0.995338654924238,20,"hier",4,68
"340","25yrs4ages",0.134169544101093,0.00830757720265144,0.0457204369132166,0,0,NA,NA,NA,NA,NA,0.01,3.03567259551586,0.999677608579093,25,"hier",5,68
"341","N_total",0.0177051187425882,0,0.014544784247248,1.5409169431173e-18,0.0258199985910876,0,0,0.0134734453243847,0.0115989609408897,0,0.01,3.19788821237597,0.499999826518018,100,"TAindex",10,69
"342","5yrs20ages",1.24255403268924,0.751872095842484,NA,NA,NA,NA,NA,NA,NA,NA,0.0291595097649451,1.05845606339208,0.993142654410133,5,"hier",2,69
"343","10yrs10ages",0.189181031304594,0.0926089124284487,4.95167059512957e-74,NA,NA,NA,NA,NA,NA,NA,0.01,2.89657477783365,0.987578377811875,10,"hier",3,69
"344","20yrs5ages",0.136959057702793,0.0886788436783176,6.58927104257252e-135,0.106983871223509,NA,NA,NA,NA,NA,NA,0.01,2.04765810541101,0.997721218007834,20,"hier",4,69
"345","25yrs4ages",0.115286676998134,0.0295979245672112,0.00251933453766986,8.94969838872973e-13,0.0303747487481914,NA,NA,NA,NA,NA,0.01,2.83207914323654,0.999565082929311,25,"hier",5,69
"346","N_total",0.0175251551678987,0,0.0151022770033208,1.53821457268024e-34,0.028126573622649,5.62477083521165e-35,0,0.0100044401995897,0.013760307049278,0,0.01,3.22340576849178,0.499999826518018,100,"TAindex",10,70
"347","5yrs20ages",1.27164198743017,0.673095961903933,NA,NA,NA,NA,NA,NA,NA,NA,0.0299618672307004,1.15151759938538,0.992351099773473,5,"hier",2,70
"348","10yrs10ages",0.179858569751529,0.137790210926508,4.05156762764589e-295,NA,NA,NA,NA,NA,NA,NA,0.01,2.76265216975726,0.978815622626617,10,"hier",3,70
"349","20yrs5ages",0.0977495302876074,0.0637584674337746,9.16062188181614e-07,0.161705641768889,NA,NA,NA,NA,NA,NA,0.01,2.14015481360173,0.995266873956234,20,"hier",4,70
"350","25yrs4ages",0.15488721323957,0.0115305022412231,0.0455224334017179,1.50759218803309e-22,3.94989292628638e-113,NA,NA,NA,NA,NA,0.01,2.92634563208529,0.999689105897747,25,"hier",5,70
"351","N_total",0.0172085501298036,0,0.015020170657296,5.95863663209862e-139,0.0272804496935314,0,0,0.0116883202340828,0.0129651045347238,0,0.01,3.2080261960914,0.499999826518018,100,"TAindex",10,71
"352","5yrs20ages",0.436184108355327,0.660231141347266,NA,NA,NA,NA,NA,NA,NA,NA,0.0324685626781477,1.50529706177397,0.965278310420721,5,"hier",2,71
"353","10yrs10ages",0.125881684904502,0.0825112059318314,0.0104123713692319,NA,NA,NA,NA,NA,NA,NA,0.01,2.84379443816488,0.985000774318184,10,"hier",3,71
"354","20yrs5ages",0.0810629542218536,0.0668794663446974,7.88877551733605e-235,0.179582507978197,NA,NA,NA,NA,NA,NA,0.01,2.17244210949635,0.99583623776833,20,"hier",4,71
"355","25yrs4ages",0.0947606319052616,0.0156551561536718,0.0119182379893815,1.74709107957714e-10,0.0251640558480964,NA,NA,NA,NA,NA,0.01,2.88839912421513,0.99955821067214,25,"hier",5,71
"356","N_total",0.0175032071010336,0,0.0145659097980493,6.22801874692545e-69,0.0259086856537126,0,0,0.0134129616446785,0.0117451976765089,0,0.01,3.2055597899938,0.499999826518018,100,"TAindex",10,72
"357","5yrs20ages",1.20673977262011,0.704485382350593,NA,NA,NA,NA,NA,NA,NA,NA,0.0304379893312439,1.06987510167697,0.990372679909469,5,"hier",2,72
"358","10yrs10ages",0.167730409109843,0.0819112177134265,3.4219319966054e-52,NA,NA,NA,NA,NA,NA,NA,0.01,3.05008750675563,0.986373097116645,10,"hier",3,72
"359","20yrs5ages",0.133789229510758,0.0832770193168512,3.52701244424865e-191,0.107706908463594,NA,NA,NA,NA,NA,NA,0.01,2.12353132998772,0.99749516083691,20,"hier",4,72
"360","25yrs4ages",0.116011118770754,0.0270836102748769,0.0055235737285906,1.24929530664292e-74,0.0284951537536065,NA,NA,NA,NA,NA,0.01,2.80695052376006,0.999552331721495,25,"hier",5,72
"361","N_total",0.0176634703079868,0,0.0146096127767018,4.8661941916379e-204,0.0258043738873669,0,0,0.0132597794265926,0.01194146151409,0,0.01,3.20902067269704,0.500000076493016,100,"TAindex",10,73
"362","5yrs20ages",1.19317275547698,0.937458072714549,NA,NA,NA,NA,NA,NA,NA,NA,0.0280546450648576,1.04727397371805,0.985230370659743,5,"hier",2,73
"363","10yrs10ages",0.143576506657481,0.0732891818473804,2.91314370861698e-62,NA,NA,NA,NA,NA,NA,NA,0.01,3.13664720196884,0.984934209925951,10,"hier",3,73
"364","20yrs5ages",0.117211723934342,0.0770016945266004,5.87113407592136e-44,0.121635512203658,NA,NA,NA,NA,NA,NA,0.01,2.17942224012957,0.997221434592177,20,"hier",4,73
"365","25yrs4ages",0.11068967231482,0.0234747873129458,0.00760431607329913,7.03624490506524e-32,0.0278535259266741,NA,NA,NA,NA,NA,0.01,2.82991189407172,0.999543093846739,25,"hier",5,73
"366","N_total",0.0175289687244536,0,0.0151339269024274,1.53821457268024e-34,0.028126573622649,5.5632479861669e-35,0,0.00999295940875416,0.0137313741341097,0,0.01,3.22122861766708,0.499999826518018,100,"TAindex",10,74
"367","5yrs20ages",1.29105275646615,0.628294851044257,NA,NA,NA,NA,NA,NA,NA,NA,0.0303811128159493,1.15838509355427,0.993184300236013,5,"hier",2,74
"368","10yrs10ages",0.182667781752774,0.13990702964715,2.12463464745196e-273,NA,NA,NA,NA,NA,NA,NA,0.01,2.73815519568922,0.979306477123371,10,"hier",3,74
"369","20yrs5ages",0.0987428078063594,0.0640919725891565,3.62671667139452e-12,0.157983558197315,NA,NA,NA,NA,NA,NA,0.01,2.14766120870601,0.995298703412825,20,"hier",4,74
"370","25yrs4ages",0.152649738584846,0.0118030724722166,0.045009715570469,1.07507451797453e-60,2.03348396416112e-243,NA,NA,NA,NA,NA,0.01,2.94195599403776,0.999689294377137,25,"hier",5,74
"371","N_total",0.0175426017166238,0,0.0145673411450207,2.00584845616879e-15,0.025875993117576,0,0,0.0134556393761512,0.0116429496103532,0,0.01,3.20309334334057,0.499999826518018,100,"TAindex",10,75
"372","5yrs20ages",1.24885467995482,0.710451263430586,NA,NA,NA,NA,NA,NA,NA,NA,0.0294110184939349,1.06346201444924,0.99269590466973,5,"hier",2,75
"373","10yrs10ages",0.183737751148911,0.0892455760937159,4.0477809110072e-62,NA,NA,NA,NA,NA,NA,NA,0.01,2.95183351779579,0.987314105915404,10,"hier",3,75
"374","20yrs5ages",0.13730903940636,0.0874840205864702,2.18624460334134e-79,0.106661710842576,NA,NA,NA,NA,NA,NA,0.01,2.06188360819534,0.997664658660815,20,"hier",4,75
"375","25yrs4ages",0.115476569222009,0.0288188771433657,0.00323448163088085,8.88596288031811e-20,0.0298895178131451,NA,NA,NA,NA,NA,0.01,2.83559677961485,0.999563864318175,25,"hier",5,75
"376","N_total",0.0170451581128454,0,0.0151073594836221,3.53399201089663e-23,0.0281528964441906,5.95826198921898e-24,0,0.0105827596610201,0.0135359665692384,0,0.01,3.21885295279961,0.499999826518018,100,"TAindex",10,76
"377","5yrs20ages",1.32776780873413,1.12058792323477,NA,NA,NA,NA,NA,NA,NA,NA,0.0414318505272191,1.09095852819055,0.987594881094851,5,"hier",2,76
"378","10yrs10ages",0.14514232861926,0.124633542643191,1.94240208751886e-42,NA,NA,NA,NA,NA,NA,NA,0.01,2.79450860916356,0.981048104348141,10,"hier",3,76
"379","20yrs5ages",0.0978770426238964,0.0707091050133586,1.06021228197929e-127,0.166429474377564,NA,NA,NA,NA,NA,NA,0.01,2.05194034450003,0.995316114437872,20,"hier",4,76
"380","25yrs4ages",0.11452158198237,8.83664782635405e-13,0.0517321648260001,0,8.48423073148702e-62,NA,NA,NA,NA,NA,0.01,3.07330858778024,0.999661607691079,25,"hier",5,76
"381","N_total",0.0175302225103372,0,0.0145827722523423,2.38645423261246e-15,0.0259323363851308,0,0,0.013300234090731,0.0117546430566518,0,0.01,3.20104510061665,0.499999826518018,100,"TAindex",10,77
"382","5yrs20ages",1.22314876045213,0.686352140745535,NA,NA,NA,NA,NA,NA,NA,NA,0.0301588491361474,1.06954650735893,0.991381293003969,5,"hier",2,77
"383","10yrs10ages",0.17438032820888,0.0845558444657679,1.22315937802292e-234,NA,NA,NA,NA,NA,NA,NA,0.01,3.01585879850337,0.98681583796845,10,"hier",3,77
"384","20yrs5ages",0.135629719945891,0.0848834521931283,0,0.106793749023419,NA,NA,NA,NA,NA,NA,0.01,2.10193882177605,0.997561145084024,20,"hier",4,77
"385","25yrs4ages",0.116293224444097,0.0279592471185963,0.00469332511725515,4.20875911125141e-23,0.0290237954857527,NA,NA,NA,NA,NA,0.01,2.81085699934237,0.999553566781667,25,"hier",5,77
"386","N_total",0.0172395139434116,0,0.0151743910313656,2.55508210219764e-105,0.0283184446781118,3.44137083104717e-313,0,0.0103243702716075,0.0136413819342946,0,0.01,3.22504438595069,0.499999826518018,100,"TAindex",10,78
"387","5yrs20ages",1.52762480967103,1.29043169191783,NA,NA,NA,NA,NA,NA,NA,NA,0.0275129637914363,1.09419128353779,0.992905575274066,5,"hier",2,78
"388","10yrs10ages",0.162814126055316,0.133815538669639,5.12947197944811e-62,NA,NA,NA,NA,NA,NA,NA,0.01,2.74979775778991,0.980726177066872,10,"hier",3,78
"389","20yrs5ages",0.107686970755325,0.0724325722784813,3.23127290058587e-89,0.147719031033115,NA,NA,NA,NA,NA,NA,0.01,2.02805784134292,0.995294968341885,20,"hier",4,78
"390","25yrs4ages",0.126702774994531,0.00517320955054417,0.0476632781543456,9.31870557008456e-19,4.10796364337738e-295,NA,NA,NA,NA,NA,0.01,3.05022999064765,0.99967177232229,25,"hier",5,78
"391","N_total",0.017094180507835,0,0.0151125718035106,1.77119353780473e-14,0.0275122672369556,4.50591613671068e-72,0,0.0113543876472015,0.0132266565561869,0,0.01,3.2101455455352,0.500000076493016,100,"TAindex",10,79
"392","5yrs20ages",0.41396358127953,0.680801342837469,NA,NA,NA,NA,NA,NA,NA,NA,0.0385901538566436,1.61683030104123,0.973898735033321,5,"hier",2,79
"393","10yrs10ages",0.119678311321368,0.0999707274889078,2.3330244168057e-08,NA,NA,NA,NA,NA,NA,NA,0.01,2.930354841296,0.981511101491221,10,"hier",3,79
"394","20yrs5ages",0.0839570383879794,0.0668525810893976,8.99811694881824e-235,0.179426296408049,NA,NA,NA,NA,NA,NA,0.01,2.15810504125791,0.995664633631682,20,"hier",4,79
"395","25yrs4ages",0.0973280135140413,0.0167512764958069,0.0112098574962188,2.73223988514892e-08,0.0242548215011169,NA,NA,NA,NA,NA,0.01,2.89875633532223,0.999564863445061,25,"hier",5,79
"396","N_total",0.0175637092052322,0,0.0154675327911746,0,0.0304168080888647,2.12107188244734e-07,0,0.00729870662418433,0.01492177127358,0,0.01,3.22070809216176,0.499999826518018,100,"TAindex",10,80
"397","5yrs20ages",1.3091196503375,1.75007094934258,NA,NA,NA,NA,NA,NA,NA,NA,0.0155734530202622,1.14998565651109,0.991990115867888,5,"hier",2,80
"398","10yrs10ages",0.486361625555238,0.158472362659237,0.0510746487879572,NA,NA,NA,NA,NA,NA,NA,0.01,1.8771591402074,0.989867406136353,10,"hier",3,80
"399","20yrs5ages",0.0588405557651471,2.54347621719643e-186,0.0504660284636351,0.691374940371096,NA,NA,NA,NA,NA,NA,0.01,2.15272363545542,0.99947583499951,20,"hier",4,80
"400","25yrs4ages",0.176415761548464,0.0166492210487684,0.0439518194008032,2.64670393084751e-07,7.61835538104862e-135,NA,NA,NA,NA,NA,0.01,2.84613547209059,0.999764501095926,25,"hier",5,80
"401","N_total",0.0178977698894321,0,0.014316800941362,1.12871104512024e-105,0.025145345162343,0,0,0.0143615033605618,0.0109108417093203,0,0.01,3.19604299356749,0.499999826518018,100,"TAindex",10,81
"402","5yrs20ages",1.10303502309619,1.14591611757886,NA,NA,NA,NA,NA,NA,NA,NA,0.0353871437310146,1.04818527702187,0.987828781133198,5,"hier",2,81
"403","10yrs10ages",0.172352771547374,0.109811040605992,1.27959718310003e-225,NA,NA,NA,NA,NA,NA,NA,0.01,2.73650508334012,0.988064194785111,10,"hier",3,81
"404","20yrs5ages",0.118786058490964,0.0963173973627287,4.73813592143417e-12,0.122727081282289,NA,NA,NA,NA,NA,NA,0.01,1.9610516063428,0.998068148282255,20,"hier",4,81
"405","25yrs4ages",0.107396791699251,0.031756721245096,7.10947786281038e-08,3.14450778564036e-27,0.0305096007340161,NA,NA,NA,NA,NA,0.01,2.95987983862285,0.999593427447714,25,"hier",5,81
"406","N_total",0.0170322832420076,0,0.0151391929351426,8.42504894765655e-58,0.0280951601758092,1.21204746310351e-239,0,0.0106753712554426,0.0135484707566047,0,0.01,3.22039891013815,0.500000076493016,100,"TAindex",10,82
"407","5yrs20ages",1.10871922644535,0.988255637921957,NA,NA,NA,NA,NA,NA,NA,NA,0.0462602165599782,1.11967535764589,0.982987037974024,5,"hier",2,82
"408","10yrs10ages",0.138694901955761,0.120857308662324,8.79325095751616e-23,NA,NA,NA,NA,NA,NA,NA,0.01,2.8098379057753,0.981085918625217,10,"hier",3,82
"409","20yrs5ages",0.0942818543913038,0.0698621382373131,1.61927269304774e-88,0.172348350679444,NA,NA,NA,NA,NA,NA,0.01,2.0615511357225,0.995332707595962,20,"hier",4,82
"410","25yrs4ages",0.106156011315495,0.0187150375867389,0.0117559877201185,2.30850223368766e-19,0.0223966538459054,NA,NA,NA,NA,NA,0.01,2.86399348954079,0.999574125268573,25,"hier",5,82
"411","N_total",0.0180562850291077,0,0.0142037004451989,6.97579199824048e-12,0.0247005067941954,0,0,0.0149208288334845,0.0106323367187685,0,0.01,3.1943781380491,0.499999826518018,100,"TAindex",10,83
"412","5yrs20ages",0.340254227784545,0.691773827200783,NA,NA,NA,NA,NA,NA,NA,NA,0.0330341883022349,1.66940249009097,0.979468638641967,5,"hier",2,83
"413","10yrs10ages",0.153928273836907,0.112131751369533,0,NA,NA,NA,NA,NA,NA,NA,0.01,2.78620230422813,0.988171840915621,10,"hier",3,83
"414","20yrs5ages",0.106653984517289,0.0938336662905585,8.60494888338508e-74,0.132134035951945,NA,NA,NA,NA,NA,NA,0.01,2.01828494801645,0.998100475220391,20,"hier",4,83
"415","25yrs4ages",0.103933338234294,0.0289593813277673,0.00201657203250029,9.23372481532393e-38,0.029554958069119,NA,NA,NA,NA,NA,0.01,2.96668380468229,0.999562530299922,25,"hier",5,83
"416","N_total",0.0177094800236867,0,0.01447421906292,6.13648059868938e-12,0.0256947443559716,0,0,0.0138526988299253,0.0114053360837461,0,0.01,3.20133042043602,0.500000076493016,100,"TAindex",10,84
"417","5yrs20ages",1.15595441382559,0.986570741513553,NA,NA,NA,NA,NA,NA,NA,NA,0.0285901564735604,1.0482809751103,0.993395630388733,5,"hier",2,84
"418","10yrs10ages",0.190293181378066,0.0981573549260881,4.39730508988804e-182,NA,NA,NA,NA,NA,NA,NA,0.01,2.82924353012978,0.987890469462092,10,"hier",3,84
"419","20yrs5ages",0.134092368467941,0.0920178842932073,2.18624460334134e-79,0.109821892699074,NA,NA,NA,NA,NA,NA,0.01,2.00290127052461,0.997878548825446,20,"hier",4,84
"420","25yrs4ages",0.112939392358439,0.0315965624913849,0.000135891903305918,2.22993802152834e-148,0.0313568492467285,NA,NA,NA,NA,NA,0.01,2.89291124341329,0.999587667321993,25,"hier",5,84
"421","N_total",0.0190539207041294,4.64329622959346e-260,0.00642603765504296,0.0118018306331105,0.0182781748889657,7.63937766730932e-15,2.56794809759972e-69,0.0175201959517174,0.0101004459104496,4.64329622959346e-260,0.01,3.17892685963242,0.499999826518018,100,"TAindex",10,85
"422","5yrs20ages",1.19339538184327,1.15510038485907,NA,NA,NA,NA,NA,NA,NA,NA,0.0289520497507494,1.05582122043592,0.992616981447549,5,"hier",2,85
"423","10yrs10ages",0.186014336765187,0.104076925574951,5.92070587350266e-74,NA,NA,NA,NA,NA,NA,NA,0.01,2.75712426879336,0.987959957131839,10,"hier",3,85
"424","20yrs5ages",0.12872176695369,0.0946866174143136,5.34970312630487e-08,0.114523363034214,NA,NA,NA,NA,NA,NA,0.01,1.96601787083788,0.997978356266992,20,"hier",4,85
"425","25yrs4ages",0.111029880859565,0.0316282513953487,3.50309873557892e-07,4.20875911125141e-23,0.0314774226316784,NA,NA,NA,NA,NA,0.01,2.90627389530988,0.999589173892557,25,"hier",5,85
