"","index","recnoise1","recnoise2","meanpeaks","varprey","meanPeriod","sdperiod"
"560","560",-0.468406040694901,-1.49842186417412,0.9,378.761664087665,8.90584415584416,0.00192321064207447
"561","561",NA,NA,NA,NA,NA,NA
"562","562",0.0811406658498449,0.363173860655484,1.3,1701.94201785028,6.06529349793038,0.479176235762638
"563","563",1.87242643072015,-0.291399512750286,0.35,120826.910076167,37.4375,0.777457902058809
"564","564",-1.27612987163214,-0.72334623204097,0.35,287.608639453176,23.282900040291,7.80236807761626
"565","565",-0.264105485873907,-2.23782732593582,0.45,2955.55635662279,23.0714285714286,0.907067370016504
"566","566",0.459794877877756,-0.427818867887602,0.9,2091.60349527013,9.04785714285714,0.000732841680061095
"567","567",-0.19809380733723,0.121136676607058,1.3,1137.83192535731,6.33368810462804,0.141323471463401
"568","568",NA,NA,NA,NA,NA,NA
"569","569",NA,NA,NA,NA,NA,NA
"570","570",1.50072063444741,-0.308509169240317,0.1,62431.0723551229,28.2,0
"571","571",NA,NA,NA,NA,NA,NA
"572","572",0.273406661221395,-0.985078732352004,0.85,758.201365400405,9.32916666666667,0.022861776368284
"573","573",0.651040631984741,1.39040165830337,0.75,4946.00796617902,28.9621209106985,10.0803718218918
"574","574",0.426973262633365,1.38690574072329,0.8,3542.94004401536,30.1574577572965,10.9614162914166
