"","rowname","phi1","phi2","phi3","phi4","phi5","phi6","phi7","phi8","phi9","phi10","ve","sigma2","rho","tslength","approach","maxE","iter"
"276","N_total",0.109519753419296,0.309430750465684,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,0.01,3.012242159181,0.500000076493016,100,"TAindex",10,56
"277","5yrs20ages",1.75669280031617,0.43325313743193,NA,NA,NA,NA,NA,NA,NA,NA,0.0419112195511066,1.73615528140798,0.993970445310036,5,"hier",2,56
"278","10yrs10ages",0.934277548178073,0.1229367393354,0.125174527069035,NA,NA,NA,NA,NA,NA,NA,0.01,1.91607899154305,0.975791617949454,10,"hier",3,56
"279","20yrs5ages",0.0451196865618992,0.00748802252750331,0.0329195929785573,1.15159200020971,NA,NA,NA,NA,NA,NA,0.01,1.1890194349701,0.98284758933614,20,"hier",4,56
"280","25yrs4ages",0.363607069196762,0.00550456620421785,0.00711255672631768,0.00577194179119803,0.0727014879602745,NA,NA,NA,NA,NA,0.01,2.31880073179954,0.999515352004799,25,"hier",5,56
"281","N_total",0.112940966809963,0.293381562210679,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,0.01,2.97475731701005,0.500000076493016,100,"TAindex",10,57
"282","5yrs20ages",1.73829988849205,0.456519708493456,NA,NA,NA,NA,NA,NA,NA,NA,0.0456947516616974,1.59423490586353,0.993266412797373,5,"hier",2,57
"283","10yrs10ages",0.72507227434374,0.107111217021372,0.114626545356847,NA,NA,NA,NA,NA,NA,NA,0.01,2.14028904253481,0.975401762849461,10,"hier",3,57
"284","20yrs5ages",0.379733324260648,0.00163553190623219,0.027216120173046,0.584460327777798,NA,NA,NA,NA,NA,NA,0.01,2.09381822542777,0.974851524093988,20,"hier",4,57
"285","25yrs4ages",0.305211545237556,0.00491935397354263,0.00428351024094526,0.0641440539865023,4.77007724949434e-23,NA,NA,NA,NA,NA,0.01,3.04312497029717,0.999553514388194,25,"hier",5,57
"286","N_total",0.112812734031587,0.293478456475737,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,0.01,2.97611546468013,0.500000076493016,100,"TAindex",10,58
"287","5yrs20ages",1.73864647213355,0.457310266707744,NA,NA,NA,NA,NA,NA,NA,NA,0.0456140721743332,1.59650700421928,0.993232011861272,5,"hier",2,58
"288","10yrs10ages",0.722605154079879,0.106950623906202,0.114515373012907,NA,NA,NA,NA,NA,NA,NA,0.01,2.14163221979867,0.975404943762134,10,"hier",3,58
"289","20yrs5ages",0.380054131989153,0.00167223475969069,0.0274036610098878,0.588034003023479,NA,NA,NA,NA,NA,NA,0.01,2.08007121875489,0.974906035789954,20,"hier",4,58
"290","25yrs4ages",0.30417399699516,0.00482877563851359,0.0043515124778934,0.0636310902679972,5.56765546633952e-27,NA,NA,NA,NA,NA,0.01,3.06263223948891,0.999551190625513,25,"hier",5,58
"291","N_total",0.111503377229848,0.301062507403878,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,0.01,2.99321967420446,0.500000076493016,100,"TAindex",10,59
"292","5yrs20ages",1.76504340555955,0.460208554517083,NA,NA,NA,NA,NA,NA,NA,NA,0.0435521996702555,1.64858680308798,0.993454679471077,5,"hier",2,59
"293","10yrs10ages",0.749076073912784,0.10880786681962,0.115384453831243,NA,NA,NA,NA,NA,NA,NA,0.01,2.12804556743835,0.975484592431081,10,"hier",3,59
"294","20yrs5ages",0.367967040658992,0.00169379777899848,0.0265776020287944,0.632143817434468,NA,NA,NA,NA,NA,NA,0.01,2.01295766126381,0.972235986219903,20,"hier",4,59
"295","25yrs4ages",0.303183090220193,0.00420802750735826,0.00377421607678086,0.0644371272961825,1.61799118287331e-57,NA,NA,NA,NA,NA,0.01,3.01716896538022,0.999528419407255,25,"hier",5,59
"296","N_total",0.114193138730566,0.292657779738081,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,1.40065243556562e-90,0.01,2.95958375060998,0.499999826518018,100,"TAindex",10,60
"297","5yrs20ages",1.7348839925291,0.454386512980939,NA,NA,NA,NA,NA,NA,NA,NA,0.046354398585689,1.57256688172311,0.993409012547107,5,"hier",2,60
"298","10yrs10ages",0.737167571672017,0.10784004044024,0.115270750008723,NA,NA,NA,NA,NA,NA,NA,0.01,2.13258163456058,0.975343545921122,10,"hier",3,60
"299","20yrs5ages",0.38150168475183,0.00144454697989655,0.0263713936380057,0.567975618212281,NA,NA,NA,NA,NA,NA,0.01,2.13283282668256,0.974462280289395,20,"hier",4,60
"300","25yrs4ages",0.307459905738045,0.00477307679381847,0.00436551258077391,0.0638712523268715,2.91063920787654e-121,NA,NA,NA,NA,NA,0.01,3.06112111871571,0.999554343660226,25,"hier",5,60
"301","N_total",0.113751837168798,0.315034837328653,1.54570159154274e-36,0,0,0,0,0,0,0,0.01,2.97407625112937,0.499999826518018,100,"TAindex",10,61
"302","5yrs20ages",1.75918820250431,0.429230517187183,NA,NA,NA,NA,NA,NA,NA,NA,0.0438408270510694,1.67334103209604,0.99437235026216,5,"hier",2,61
"303","10yrs10ages",0.817268175088783,0.104971126099765,0.120690357793863,NA,NA,NA,NA,NA,NA,NA,0.01,2.0970975089167,0.974106395572945,10,"hier",3,61
"304","20yrs5ages",0.342380627891154,0.00132186382888288,0.0233552184050319,0.703531595452587,NA,NA,NA,NA,NA,NA,0.01,1.9328398098312,0.964008703172392,20,"hier",4,61
"305","25yrs4ages",0.312645319376238,0.00327865196815528,0.00284400943506846,0.0692122764287296,6.61942381697932e-105,NA,NA,NA,NA,NA,0.01,2.92775259141124,0.999533932640578,25,"hier",5,61
"306","N_total",0.113288724546595,0.312490072140149,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,0.01,2.96557627015198,0.500000076493016,100,"TAindex",10,62
"307","5yrs20ages",1.91871542904943,0.607680738527875,NA,NA,NA,NA,NA,NA,NA,NA,0.0344633624285495,1.65868190339857,0.993719353106196,5,"hier",2,62
"308","10yrs10ages",0.521874288685016,0.0639022117184365,0.150895705497894,NA,NA,NA,NA,NA,NA,NA,0.01,2.21675497711175,0.979038447509025,10,"hier",3,62
"309","20yrs5ages",0.249962476747834,0.00320006616888272,0.022814454988119,0.80428767147854,NA,NA,NA,NA,NA,NA,0.01,1.83463030584331,0.947442784350184,20,"hier",4,62
"310","25yrs4ages",0.313925429972177,0.00468302134448689,4.9437048347855e-11,0.0656872884030013,5.39489638363745e-48,NA,NA,NA,NA,NA,0.01,3.04759206876293,0.998944428517878,25,"hier",5,62
"311","N_total",0.115221801662911,0.289749940037656,1.13473989796214e-116,0,0,0,0,0,0,0,0.01,2.95527046978666,0.500000076493016,100,"TAindex",10,63
"312","5yrs20ages",1.73063389184996,0.464037898484954,NA,NA,NA,NA,NA,NA,NA,NA,0.0472643886362935,1.53102689633288,0.993319469914748,5,"hier",2,63
"313","10yrs10ages",0.737466986428098,0.107704998330894,0.115471905881044,NA,NA,NA,NA,NA,NA,NA,0.01,2.13259516946589,0.975267413700237,10,"hier",3,63
"314","20yrs5ages",0.386423669515277,0.00129293064862886,0.0260252324616464,0.540575826517511,NA,NA,NA,NA,NA,NA,0.01,2.19226548990331,0.975087336087072,20,"hier",4,63
"315","25yrs4ages",0.31770569470497,0.00545128285197436,0.00462241806479885,0.0640333778283752,2.20622480868511e-156,NA,NA,NA,NA,NA,0.01,3.06268187610278,0.999568569876901,25,"hier",5,63
"316","N_total",0.112712472385686,0.294715551196797,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,2.63987658328576e-37,0.01,2.9861941107652,0.500000076493016,100,"TAindex",10,64
"317","5yrs20ages",1.74283256562821,0.453572720456656,NA,NA,NA,NA,NA,NA,NA,NA,0.045465751535798,1.60125965610944,0.993432814080283,5,"hier",2,64
"318","10yrs10ages",0.738026075730195,0.10801420389431,0.115144238523043,NA,NA,NA,NA,NA,NA,NA,0.01,2.13281323946089,0.975411865504388,10,"hier",3,64
"319","20yrs5ages",0.377090870412361,0.00155073097538899,0.0266317405597135,0.589577980671924,NA,NA,NA,NA,NA,NA,0.01,2.09081135382291,0.973941540337029,20,"hier",4,64
"320","25yrs4ages",0.304191002529126,0.00450027688371584,0.00420896936993232,0.0640616099509889,1.02489464994218e-173,NA,NA,NA,NA,NA,0.01,3.06182596773785,0.99954686812781,25,"hier",5,64
"321","N_total",0.11158887409064,0.298109188131592,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,0.01,2.98062187015724,0.499999826518018,100,"TAindex",10,65
"322","5yrs20ages",1.75902007802788,0.466265217730907,NA,NA,NA,NA,NA,NA,NA,NA,0.0438390323908625,1.6341154783722,0.993175341122251,5,"hier",2,65
"323","10yrs10ages",0.726592437607194,0.107497593056921,0.114400161503286,NA,NA,NA,NA,NA,NA,NA,0.01,2.14004814451197,0.975521501736242,10,"hier",3,65
"324","20yrs5ages",0.372871825906442,0.00182272707615588,0.027579168809236,0.621491641609246,NA,NA,NA,NA,NA,NA,0.01,2.02278796516776,0.974010188745232,20,"hier",4,65
"325","25yrs4ages",0.300589609557254,0.00451249926120342,0.0039838316012826,0.0641060715141699,7.66628592908522e-109,NA,NA,NA,NA,NA,0.01,3.03516261025882,0.999540433392621,25,"hier",5,65
"326","N_total",0.112950706319218,0.293705846355347,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,0.01,2.97631638804089,0.499999826518018,100,"TAindex",10,66
"327","5yrs20ages",1.73949048192013,0.45747697449872,NA,NA,NA,NA,NA,NA,NA,NA,0.0455452147170085,1.59824817613431,0.99323298781468,5,"hier",2,66
"328","10yrs10ages",0.722928128997497,0.106979015754908,0.114516899997136,NA,NA,NA,NA,NA,NA,NA,0.01,2.14151722018432,0.975408406448914,10,"hier",3,66
"329","20yrs5ages",0.379553193731404,0.00167609253494802,0.0273279276128989,0.588789219949602,NA,NA,NA,NA,NA,NA,0.01,2.08086357376501,0.974896187052633,20,"hier",4,66
"330","25yrs4ages",0.304095513954111,0.00482504081359868,0.00431238339264218,0.0636482399997206,0,NA,NA,NA,NA,NA,0.01,3.06395982353086,0.999551814102816,25,"hier",5,66
"331","N_total",0.114112528431101,0.287464247675704,1.00401148443065e-116,0,0,0,0,0,0,0,0.01,2.96492937880305,0.500000076493016,100,"TAindex",10,67
"332","5yrs20ages",1.71035519965014,0.465756335513915,NA,NA,NA,NA,NA,NA,NA,NA,0.0468916425258602,1.56758440721209,0.993314242511493,5,"hier",2,67
"333","10yrs10ages",0.853064160209837,0.0956466632489049,0.126233090450991,NA,NA,NA,NA,NA,NA,NA,0.01,2.07785318427166,0.971697771648957,10,"hier",3,67
"334","20yrs5ages",0.301386815995236,0.00144940005116446,0.022542086631166,0.834810780602274,NA,NA,NA,NA,NA,NA,0.01,1.74056865743244,0.954874034453498,20,"hier",4,67
"335","25yrs4ages",0.287199075066229,0.00501202209427959,0.00262244348281371,0.068609108297767,1.3047594681163e-73,NA,NA,NA,NA,NA,0.01,3.01827676071749,0.999660405268803,25,"hier",5,67
"336","N_total",0.112022784223731,0.296312668363672,1.69868933439871e-28,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,0.01,2.98459134784368,0.500000076493016,100,"TAindex",10,68
"337","5yrs20ages",1.75078248692563,0.457508811064372,NA,NA,NA,NA,NA,NA,NA,NA,0.0446665656614923,1.62072042726754,0.993364988667539,5,"hier",2,68
"338","10yrs10ages",0.735434778643079,0.107975138703106,0.11488863209603,NA,NA,NA,NA,NA,NA,NA,0.01,2.13529895486217,0.975475951503389,10,"hier",3,68
"339","20yrs5ages",0.374604036353418,0.00166871157705492,0.0269570900048629,0.606793303663267,NA,NA,NA,NA,NA,NA,0.01,2.05316429976116,0.973698238428899,20,"hier",4,68
"340","25yrs4ages",0.30133046885277,0.00434733626045285,0.00408570138164923,0.0638617560069298,1.26195865466727e-173,NA,NA,NA,NA,NA,0.01,3.05872176787578,0.999542022229243,25,"hier",5,68
"341","N_total",0.116613714972055,0.290819588951416,2.97006623416439e-40,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,0.01,2.93696685684853,0.500000076493016,100,"TAindex",10,69
"342","5yrs20ages",1.74084181214199,0.470611050924257,NA,NA,NA,NA,NA,NA,NA,NA,0.0471721411687985,1.51544077961482,0.993460873571989,5,"hier",2,69
"343","10yrs10ages",0.754683839886954,0.108406372627727,0.116419233553287,NA,NA,NA,NA,NA,NA,NA,0.01,2.12248143601452,0.97516625402653,10,"hier",3,69
"344","20yrs5ages",0.385739767866898,0.00111722387362899,0.0250618738279685,0.535440655273473,NA,NA,NA,NA,NA,NA,0.01,2.22064804872924,0.974190227751308,20,"hier",4,69
"345","25yrs4ages",0.318054221977235,0.00506663063412573,0.00448234386703574,0.0645692684656075,1.13580870507629e-286,NA,NA,NA,NA,NA,0.01,3.05807854339975,0.999564409288231,25,"hier",5,69
"346","N_total",0.116431116925872,0.290678514534378,5.9847712812905e-48,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,1.24817241893004e-216,0.01,2.94505578462251,0.499999826518018,100,"TAindex",10,70
"347","5yrs20ages",1.73664057927834,0.462637952600465,NA,NA,NA,NA,NA,NA,NA,NA,0.0471075646691375,1.53126764160215,0.993484029107592,5,"hier",2,70
"348","10yrs10ages",0.751448031096104,0.108329155745572,0.11618087242624,NA,NA,NA,NA,NA,NA,NA,0.01,2.12509765201491,0.975212999107851,10,"hier",3,70
"349","20yrs5ages",0.384808638490298,0.00118125450280654,0.0252998326387296,0.541998906206495,NA,NA,NA,NA,NA,NA,0.01,2.20272036086055,0.974223615595062,20,"hier",4,70
"350","25yrs4ages",0.315272651553375,0.00491699720368488,0.00451056945899435,0.0641326209431796,1.5829874740692e-221,NA,NA,NA,NA,NA,0.01,3.07906728079829,0.999561823657533,25,"hier",5,70
"351","N_total",0.110677373328595,0.300063995414632,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,0.01,2.99805537770806,0.500000076493016,100,"TAindex",10,71
"352","5yrs20ages",1.76962786281234,0.472918402684801,NA,NA,NA,NA,NA,NA,NA,NA,0.0429822284061019,1.6491169144132,0.993132796746624,5,"hier",2,71
"353","10yrs10ages",0.730566751684301,0.107859106734735,0.114441104276572,NA,NA,NA,NA,NA,NA,NA,0.01,2.13852527165077,0.975572338199128,10,"hier",3,71
"354","20yrs5ages",0.369676560632211,0.00187936996140714,0.0276692173025498,0.638260370058078,NA,NA,NA,NA,NA,NA,0.01,1.98948291583201,0.973348428490951,20,"hier",4,71
"355","25yrs4ages",0.301391280002754,0.0045009208435635,0.00385190489570579,0.0665329234729481,4.03211053185064e-130,NA,NA,NA,NA,NA,0.01,2.99808733346772,0.999538666131517,25,"hier",5,71
"356","N_total",0.114593559800336,0.303040868627376,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,0.01,2.95762316383607,0.499999826518018,100,"TAindex",10,72
"357","5yrs20ages",1.72247276567256,0.402099448813781,NA,NA,NA,NA,NA,NA,NA,NA,0.0452337695278637,1.66742587276212,0.99468159151741,5,"hier",2,72
"358","10yrs10ages",0.929140961993632,0.124579038074087,0.125482957655209,NA,NA,NA,NA,NA,NA,NA,0.01,1.90947781352161,0.975606368618196,10,"hier",3,72
"359","20yrs5ages",0.203681714213391,0.00373835659899493,0.0310510595108702,0.914876977855984,NA,NA,NA,NA,NA,NA,0.01,1.30326742548077,0.989113497680697,20,"hier",4,72
"360","25yrs4ages",0.375861043639368,0.00642315191010046,0.00613325405255833,0.00773415520490723,0.0754824809415698,NA,NA,NA,NA,NA,0.01,2.3575043045302,0.999496954026254,25,"hier",5,72
"361","N_total",0.115992384555213,0.290068172481033,2.62789791209065e-40,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,0.01,2.94005067942426,0.500000076493016,100,"TAindex",10,73
"362","5yrs20ages",1.73510809183085,0.471633551412883,NA,NA,NA,NA,NA,NA,NA,NA,0.0473470158112579,1.51468020828839,0.993321149633703,5,"hier",2,73
"363","10yrs10ages",0.743094117377468,0.10797441705726,0.11582343016022,NA,NA,NA,NA,NA,NA,NA,0.01,2.12832646562373,0.975216139995248,10,"hier",3,73
"364","20yrs5ages",0.387279886533901,0.00120581763332416,0.0256614510068549,0.533201551088642,NA,NA,NA,NA,NA,NA,0.01,2.21352752723037,0.974938468179905,20,"hier",4,73
"365","25yrs4ages",0.574341294870656,0.0418779676413812,2.10988167185178e-18,0.0620263920586837,0,NA,NA,NA,NA,NA,0.01,2.4850361890071,0.999679176703491,25,"hier",5,73
"366","N_total",0.114389904863718,0.291581779065774,2.80605696588032e-20,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,2.14865658522503e-108,0.01,2.97342212957536,0.500000076493016,100,"TAindex",10,74
"367","5yrs20ages",1.73091489985787,0.456757098946164,NA,NA,NA,NA,NA,NA,NA,NA,0.0468210300222274,1.55623263056271,0.9933634261524,5,"hier",2,74
"368","10yrs10ages",0.735310430715431,0.107654881736631,0.115285826764271,NA,NA,NA,NA,NA,NA,NA,0.01,2.13323889952178,0.975305394948266,10,"hier",3,74
"369","20yrs5ages",0.383898673279151,0.00139513629138246,0.0263220119282873,0.555917014802045,NA,NA,NA,NA,NA,NA,0.01,2.1569219957786,0.974858168928491,20,"hier",4,74
"370","25yrs4ages",0.309624590456421,0.00498314863820322,0.00449621121840268,0.0637015734775372,3.57722806672473e-308,NA,NA,NA,NA,NA,0.01,3.08013438774237,0.999562857391631,25,"hier",5,74
"371","N_total",0.110443963577252,0.299576799576588,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,2.30363310093958e-63,0.01,3.00208122497847,0.499999826518018,100,"TAindex",10,75
"372","5yrs20ages",1.76500805012753,0.470427608091939,NA,NA,NA,NA,NA,NA,NA,NA,0.0433352862216002,1.64288606830908,0.993136009810598,5,"hier",2,75
"373","10yrs10ages",0.727667813028158,0.107630728401509,0.114373880937369,NA,NA,NA,NA,NA,NA,NA,0.01,2.1394955278446,0.975548786175837,10,"hier",3,75
"374","20yrs5ages",0.371324230877489,0.00186662482553342,0.0277166818157856,0.63159083278605,NA,NA,NA,NA,NA,NA,0.01,2.00084064681624,0.973694983677854,20,"hier",4,75
"375","25yrs4ages",0.300695590622273,0.00435402850699138,0.00394594309750098,0.0641685839262748,1.51977052693234e-19,NA,NA,NA,NA,NA,0.01,3.03541673450283,0.999534648183486,25,"hier",5,75
"376","N_total",0.113491176815836,0.294597800608893,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,4.69391944403157e-53,0.01,2.96448633499925,0.500000076493016,100,"TAindex",10,76
"377","5yrs20ages",1.73812667091408,0.453411825721685,NA,NA,NA,NA,NA,NA,NA,NA,0.0459142012486793,1.58850209743914,0.993417557515762,5,"hier",2,76
"378","10yrs10ages",0.736422375111197,0.107866362487218,0.115151306735261,NA,NA,NA,NA,NA,NA,NA,0.01,2.13314933199267,0.975380082318967,10,"hier",3,76
"379","20yrs5ages",0.379466644724451,0.00151272110056679,0.0265444142589264,0.579205024480731,NA,NA,NA,NA,NA,NA,0.01,2.10900952805519,0.974251963389541,20,"hier",4,76
"380","25yrs4ages",0.307322804580861,0.00476989988831488,0.00435672809783296,0.0647722591016528,5.5818479751564e-27,NA,NA,NA,NA,NA,0.01,3.05686381026235,0.999544174878051,25,"hier",5,76
"381","N_total",0.114277341657723,0.291229842611442,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,2.40741236324407e-238,0.01,2.96485752320008,0.500000076493016,100,"TAindex",10,77
"382","5yrs20ages",1.73043381975935,0.456086730163216,NA,NA,NA,NA,NA,NA,NA,NA,0.0466781750740098,1.56378291227697,0.993321884566326,5,"hier",2,77
"383","10yrs10ages",0.688721529704037,0.0984014680120503,0.111900014844701,NA,NA,NA,NA,NA,NA,NA,0.01,2.21068701646788,0.974279935731296,10,"hier",3,77
"384","20yrs5ages",0.383456232317469,0.0014610892734636,0.0266038728516866,0.560368659877971,NA,NA,NA,NA,NA,NA,0.01,2.14377373352143,0.975038555010237,20,"hier",4,77
"385","25yrs4ages",0.308479592527728,0.00501495073895629,0.00449033660253069,0.0636258563644794,0,NA,NA,NA,NA,NA,0.01,3.07915671217759,0.99956208817562,25,"hier",5,77
"386","N_total",0.114108768509016,0.290543377987143,1.13473989796214e-116,0,0,0,0,0,0,0,0.01,2.96279766996677,0.500000076493016,100,"TAindex",10,78
"387","5yrs20ages",1.72733513328464,0.457455704871084,NA,NA,NA,NA,NA,NA,NA,NA,0.0468268470479724,1.5605632654345,0.993224512249653,5,"hier",2,78
"388","10yrs10ages",0.723062469058388,0.106811134718062,0.114736171724034,NA,NA,NA,NA,NA,NA,NA,0.01,2.14111324795927,0.975318578310235,10,"hier",3,78
"389","20yrs5ages",0.384907694762406,0.00151461440196483,0.0270010708805931,0.559334130744853,NA,NA,NA,NA,NA,NA,0.01,2.13896818181577,0.97549860974259,20,"hier",4,78
"390","25yrs4ages",0.310712198443213,0.00535287741991265,0.0045357648381069,0.0635319366299122,1.5829874740692e-221,NA,NA,NA,NA,NA,0.01,3.07345882697586,0.999565953756724,25,"hier",5,78
"391","N_total",0.114017667053074,0.291474835342828,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,6.47140644105648e-195,0.01,2.9661463876625,0.500000076493016,100,"TAindex",10,79
"392","5yrs20ages",1.7313606550739,0.45553586716145,NA,NA,NA,NA,NA,NA,NA,NA,0.0465542503358489,1.56825307926581,0.993326201779213,5,"hier",2,79
"393","10yrs10ages",0.730660051136052,0.107434606754933,0.115018841007357,NA,NA,NA,NA,NA,NA,NA,0.01,2.13592596807274,0.975336734303209,10,"hier",3,79
"394","20yrs5ages",0.382846321932302,0.00147350229649242,0.0266525799418361,0.56350423296551,NA,NA,NA,NA,NA,NA,0.01,2.13763019616812,0.974988354212482,20,"hier",4,79
"395","25yrs4ages",0.307531784323625,0.00494916644463234,0.00445890509602447,0.063639515728967,0,NA,NA,NA,NA,NA,0.01,3.07958824781025,0.999560645487364,25,"hier",5,79
"396","N_total",0.114440422501324,0.291802395598308,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,1.73958985858633e-151,0.01,2.96323864896077,0.500000076493016,100,"TAindex",10,80
"397","5yrs20ages",1.73303229680409,0.454812445025274,NA,NA,NA,NA,NA,NA,NA,NA,0.0465819001350641,1.56531558234881,0.993409482381686,5,"hier",2,80
"398","10yrs10ages",0.737815710060117,0.10782732252034,0.115376548993792,NA,NA,NA,NA,NA,NA,NA,0.01,2.13156650123368,0.975321663170378,10,"hier",3,80
"399","20yrs5ages",0.382478690860127,0.00140908550865772,0.0262712957809263,0.56212829107152,NA,NA,NA,NA,NA,NA,0.01,2.14560195709273,0.974569867647031,20,"hier",4,80
"400","25yrs4ages",0.308507011502841,0.00495467659916352,0.00438898700837448,0.0637447592127848,6.36852687350387e-85,NA,NA,NA,NA,NA,0.01,3.06947525520249,0.999560077630192,25,"hier",5,80
"401","N_total",0.112977930608446,0.293667385249182,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,9.01926115728654e-130,0.01,2.97521485633201,0.499999826518018,100,"TAindex",10,81
"402","5yrs20ages",1.73908375876254,0.455411188214558,NA,NA,NA,NA,NA,NA,NA,NA,0.0456923764830287,1.59460566021635,0.993323330819388,5,"hier",2,81
"403","10yrs10ages",0.729496593887595,0.107466225970144,0.114808771202214,NA,NA,NA,NA,NA,NA,NA,0.01,2.13717634814498,0.975399082491491,10,"hier",3,81
"404","20yrs5ages",0.379181514188413,0.00160156386353669,0.0269141644585203,0.584563429758446,NA,NA,NA,NA,NA,NA,0.01,2.09458643081686,0.974576748473443,20,"hier",4,81
"405","25yrs4ages",0.303352641785874,0.00465731144905957,0.00429777262552642,0.0635219237061742,3.41042391791771e-76,NA,NA,NA,NA,NA,0.01,3.07470941382025,0.999552251903695,25,"hier",5,81
"406","N_total",0.112714594291515,0.298535778527102,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,0.01,2.98685736747059,0.500000076493016,100,"TAindex",10,82
"407","5yrs20ages",1.75405320127134,0.449796520587739,NA,NA,NA,NA,NA,NA,NA,NA,0.0446079286855202,1.62783892391052,0.99366846770608,5,"hier",2,82
"408","10yrs10ages",0.757098833545055,0.108799032235815,0.115983529153813,NA,NA,NA,NA,NA,NA,NA,0.01,2.123501152689,0.975372463714546,10,"hier",3,82
"409","20yrs5ages",0.370648886403633,0.00150628222825061,0.0258449764457201,0.6117974600281,NA,NA,NA,NA,NA,NA,0.01,2.05910648464278,0.972097834808032,20,"hier",4,82
"410","25yrs4ages",0.302701042396662,0.00394318649276076,0.00392140580173371,0.0643913462481039,1.24946596428424e-290,NA,NA,NA,NA,NA,0.01,3.05188918421153,0.999534170208323,25,"hier",5,82
"411","N_total",0.115754726500502,0.289795744638426,1.16133125876329e-14,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,9.80542730210157e-76,0.01,2.93917312309533,0.500000076493016,100,"TAindex",10,83
"412","5yrs20ages",1.7271593157175,0.459899156711706,NA,NA,NA,NA,NA,NA,NA,NA,0.04713979691935,1.54513812993387,0.993261050069123,5,"hier",2,83
"413","10yrs10ages",0.729021761877283,0.107226238208232,0.115066059811066,NA,NA,NA,NA,NA,NA,NA,0.01,2.13661382890314,0.975284387934589,10,"hier",3,83
"414","20yrs5ages",0.386067911901967,0.00140707464997818,0.0265671369262926,0.548460142008585,NA,NA,NA,NA,NA,NA,0.01,2.16714113552601,0.975407570475054,20,"hier",4,83
