"","model","R2","age","age_class","OOS_R2","OOS_rmse","rmse","ln_post","lnL_LOO","df","age class","rho","species"
"37","SB_indvAge",0.997687809151197,"13",NA,-1.22518879076362,0.00203747692208982,1.76703511471826e-05,-0.363695868066856,13.8446003127766,6.15357928601432,"13",NA,NA
"38","KRFC_mixedAge",0.94921451306164,"1",NA,-0.0617852649436348,1.0293643956575,0.225123382737339,-15.4581480992884,-5.14187215404673,15.2067686425816,"1",NA,NA
"39","KRFC_mixedAge",0.998446765523241,"2",NA,0.758173168962157,0.492345491652071,0.0394581058985926,-12.2192452356602,8.90592236173967,21.7461308565768,"2",NA,NA
"40","KRFC_mixedAge",0.877265889384974,"3",NA,0.69724818639403,0.486315462588888,0.309640201619369,-5.58968320355102,5.04576790427891,5.91715781825182,"3",NA,NA
"41","KRFC_mixedAge",0.823617229572159,"4",NA,0.118909576433334,0.894647085075956,0.400285253164578,-17.0313658210949,-9.21293084826403,13.0174338743146,"4",NA,NA
"42","SB_mixedAge",0.999011890945887,"1",NA,0.899524664919283,0.357792888876811,0.0354816994219151,-10.8070806262053,12.1248707001786,18.8418496584073,"1",NA,NA
"43","SB_mixedAge",0.998321993219945,"2",NA,0.709884039661673,0.46566587030936,0.0354148538209348,-9.19097218791586,12.1510001964024,18.6581696478417,"2",NA,NA
"44","SB_mixedAge",0.98041898102634,"3",NA,0.797883993696632,0.503302228510837,0.156655679014598,-11.4692441722705,5.03963950863418,14.5354799379064,"3",NA,NA
"45","SB_mixedAge",0.998122226005689,"4",NA,0.555111763963855,0.681310605610433,0.044263051248013,-6.9392712981374,14.2006164962578,17.732805009137,"4",NA,NA
"46","SB_mixedAge",0.998646134943357,"5",NA,0.802390617834548,0.42647398543633,0.0353001421417614,-8.53145883036358,12.7881385754965,18.6168850622716,"5",NA,NA
"47","SB_mixedAge",0.978038651709905,"6",NA,0.764660886553416,0.490672873109407,0.149890632386295,-9.23689236771286,5.25356343771105,14.5030991753175,"6",NA,NA
